semantic_id,dataset,condition,d,arm,alpha,J,M,delta_r,delta_c,legacy_eps_c,theorem_eps_c,holm_min_iut_pvalue,holm_n_risk_rejected,legacy_n_certified_candidates,theorem_n_certified_candidates,coverage_allocation_change,legacy_certified,legacy_selected_index,legacy_selected_score,legacy_selected_gamma,legacy_coverage_lcb,legacy_selected_iut_pvalue,theorem_certified,theorem_selected_index,theorem_selected_score,theorem_selected_gamma,theorem_coverage_lcb,theorem_selected_iut_pvalue,archive_convention_holm_reported_pvalue,selection_changed,certification_transition,archive_available,archive_holm_match,archive_simultaneous_match,archive_match_all
cifar100_proser_fedavg__split00__seed3__d5.0,cifar100,d5,5.0,proser_fedavg,0.1,5,12,0.05,0.05,0.0008333333333333334,0.004166666666666667,0.659002251789,0,0,0,delta_c/(M J) -> delta_c/M,0,,,,0.0,,0,,,,0.0,,0.659002251789,0,0->0,1,1.0,1.0,1.0
cifar100_proser_fedavg__split00__seed3__d5.0,cifar100,d5,5.0,proser_fedavg,0.15,5,12,0.05,0.05,0.0008333333333333334,0.004166666666666667,0.4880498144943983,0,0,0,delta_c/(M J) -> delta_c/M,0,,,,0.0,,0,,,,0.0,,0.4880498144943983,0,0->0,1,1.0,1.0,1.0
cifar100_proser_fedavg__split00__seed3__d5.0,cifar100,d5,5.0,proser_fedavg,0.2,5,12,0.05,0.05,0.0008333333333333334,0.004166666666666667,0.16915708791263115,0,0,0,delta_c/(M J) -> delta_c/M,0,,,,0.0,,0,,,,0.0,,0.16915708791263115,0,0->0,1,1.0,1.0,1.0
cifar100_proser_fedavg__split00__seed3__d5.0,cifar100,d5,5.0,proser_fedavg,0.25,5,12,0.05,0.05,0.0008333333333333334,0.004166666666666667,0.0289487811072561,0,0,0,delta_c/(M J) -> delta_c/M,0,,,,0.0,,0,,,,0.0,,0.0289487811072561,0,0->0,1,1.0,1.0,1.0
cifar100_proser_fedavg__split00__seed3__d5.0,cifar100,d5,5.0,proser_fedavg,0.3,5,12,0.05,0.05,0.0008333333333333334,0.004166666666666667,0.0015027856818711376,1,1,1,delta_c/(M J) -> delta_c/M,1,0.0,proser,0.3,0.07980312753011055,0.0015027856818711376,1,0.0,proser,0.3,0.08558611885182409,0.0015027856818711376,0.0015027856818711376,0,1->1,1,1.0,1.0,1.0
cifar100_proser_fedavg__split00__seed4__d0.1,cifar100,d0.1,0.1,proser_fedavg,0.05,5,12,0.05,0.05,0.0008333333333333334,0.004166666666666667,0.9025,0,0,0,delta_c/(M J) -> delta_c/M,0,,,,0.0,,0,,,,0.0,,0.9025,0,0->0,1,1.0,1.0,1.0
cifar100_proser_fedavg__split00__seed4__d0.1,cifar100,d0.1,0.1,proser_fedavg,0.1,5,12,0.05,0.05,0.0008333333333333334,0.004166666666666667,0.8099999999999999,0,0,0,delta_c/(M J) -> delta_c/M,0,,,,0.0,,0,,,,0.0,,0.8099999999999999,0,0->0,1,1.0,1.0,1.0
cifar100_proser_fedavg__split00__seed4__d0.1,cifar100,d0.1,0.1,proser_fedavg,0.15,5,12,0.05,0.05,0.0008333333333333334,0.004166666666666667,0.7225,0,0,0,delta_c/(M J) -> delta_c/M,0,,,,0.0,,0,,,,0.0,,0.7225,0,0->0,1,1.0,1.0,1.0
cifar100_proser_fedavg__split00__seed4__d0.1,cifar100,d0.1,0.1,proser_fedavg,0.2,5,12,0.05,0.05,0.0008333333333333334,0.004166666666666667,0.6399999999999999,0,0,0,delta_c/(M J) -> delta_c/M,0,,,,0.0,,0,,,,0.0,,0.6399999999999999,0,0->0,1,1.0,1.0,1.0
cifar100_proser_fedavg__split00__seed4__d0.1,cifar100,d0.1,0.1,proser_fedavg,0.25,5,12,0.05,0.05,0.0008333333333333334,0.004166666666666667,0.4552009105682373,0,0,0,delta_c/(M J) -> delta_c/M,0,,,,0.0,,0,,,,0.0,,0.4552009105682373,0,0->0,1,1.0,1.0,1.0
cifar100_proser_fedavg__split00__seed4__d0.1,cifar100,d0.1,0.1,proser_fedavg,0.3,5,12,0.05,0.05,0.0008333333333333334,0.004166666666666667,0.2391545443344336,0,0,0,delta_c/(M J) -> delta_c/M,0,,,,0.0,,0,,,,0.0,,0.2391545443344336,0,0->0,1,1.0,1.0,1.0
cifar100_proser_fedavg__split00__seed4__d0.5,cifar100,d0.5,0.5,proser_fedavg,0.05,5,12,0.05,0.05,0.0008333333333333334,0.004166666666666667,0.9138616441006836,0,0,0,delta_c/(M J) -> delta_c/M,0,,,,0.0,,0,,,,0.0,,0.9138616441006836,0,0->0,1,1.0,1.0,1.0
cifar100_proser_fedavg__split00__seed4__d0.5,cifar100,d0.5,0.5,proser_fedavg,0.1,5,12,0.05,0.05,0.0008333333333333334,0.004166666666666667,0.36668351908062047,0,0,0,delta_c/(M J) -> delta_c/M,0,,,,0.0,,0,,,,0.0,,0.36668351908062047,0,0->0,1,1.0,1.0,1.0
cifar100_proser_fedavg__split00__seed4__d0.5,cifar100,d0.5,0.5,proser_fedavg,0.15,5,12,0.05,0.05,0.0008333333333333334,0.004166666666666667,0.24954491564860307,0,0,0,delta_c/(M J) -> delta_c/M,0,,,,0.0,,0,,,,0.0,,0.24954491564860307,0,0->0,1,1.0,1.0,1.0
cifar100_proser_fedavg__split00__seed4__d0.5,cifar100,d0.5,0.5,proser_fedavg,0.2,5,12,0.05,0.05,0.0008333333333333334,0.004166666666666667,0.02576155896167122,0,0,0,delta_c/(M J) -> delta_c/M,0,,,,0.0,,0,,,,0.0,,0.02576155896167122,0,0->0,1,1.0,1.0,1.0
cifar100_proser_fedavg__split00__seed4__d0.5,cifar100,d0.5,0.5,proser_fedavg,0.25,5,12,0.05,0.05,0.0008333333333333334,0.004166666666666667,0.020548101750187318,0,0,0,delta_c/(M J) -> delta_c/M,0,,,,0.0,,0,,,,0.0,,0.020548101750187318,0,0->0,1,1.0,1.0,1.0
cifar100_proser_fedavg__split00__seed4__d0.5,cifar100,d0.5,0.5,proser_fedavg,0.3,5,12,0.05,0.05,0.0008333333333333334,0.004166666666666667,0.0007369193898284606,1,1,1,delta_c/(M J) -> delta_c/M,1,8.0,margin,0.3,0.05615803634259005,0.0007369193898284606,1,8.0,margin,0.3,0.061021268059513294,0.0007369193898284606,0.0007369193898284606,0,1->1,1,1.0,1.0,1.0
cifar100_proser_fedavg__split00__seed4__d5.0,cifar100,d5,5.0,proser_fedavg,0.05,5,12,0.05,0.05,0.0008333333333333334,0.004166666666666667,0.849505567685617,0,0,0,delta_c/(M J) -> delta_c/M,0,,,,0.0,,0,,,,0.0,,0.849505567685617,0,0->0,1,1.0,1.0,1.0
cifar100_proser_fedavg__split00__seed4__d5.0,cifar100,d5,5.0,proser_fedavg,0.1,5,12,0.05,0.05,0.0008333333333333334,0.004166666666666667,0.48458114169200006,0,0,0,delta_c/(M J) -> delta_c/M,0,,,,0.0,,0,,,,0.0,,0.48458114169200006,0,0->0,1,1.0,1.0,1.0
cifar100_proser_fedavg__split00__seed4__d5.0,cifar100,d5,5.0,proser_fedavg,0.15,5,12,0.05,0.05,0.0008333333333333334,0.004166666666666667,0.20744858134225774,0,0,0,delta_c/(M J) -> delta_c/M,0,,,,0.0,,0,,,,0.0,,0.20744858134225774,0,0->0,1,1.0,1.0,1.0
cifar100_proser_fedavg__split00__seed4__d5.0,cifar100,d5,5.0,proser_fedavg,0.2,5,12,0.05,0.05,0.0008333333333333334,0.004166666666666667,0.07177997053961871,0,0,0,delta_c/(M J) -> delta_c/M,0,,,,0.0,,0,,,,0.0,,0.07177997053961871,0,0->0,1,1.0,1.0,1.0
cifar100_proser_fedavg__split00__seed4__d5.0,cifar100,d5,5.0,proser_fedavg,0.25,5,12,0.05,0.05,0.0008333333333333334,0.004166666666666667,0.007967854917552194,0,0,0,delta_c/(M J) -> delta_c/M,0,,,,0.0,,0,,,,0.0,,0.007967854917552194,0,0->0,1,1.0,1.0,1.0
cifar100_proser_fedavg__split00__seed4__d5.0,cifar100,d5,5.0,proser_fedavg,0.3,5,12,0.05,0.05,0.0008333333333333334,0.004166666666666667,0.0029927082177823557,1,1,1,delta_c/(M J) -> delta_c/M,1,9.0,margin,0.5,0.09934809231425049,0.0029927082177823557,1,9.0,margin,0.5,0.10576906922330784,0.0029927082177823557,0.0029927082177823557,0,1->1,1,1.0,1.0,1.0
cifar100_proser_fedavg__split01__seed0__d0.1,cifar100,d0.1,0.1,proser_fedavg,0.05,5,12,0.05,0.05,0.0008333333333333334,0.004166666666666667,0.735091890625,0,0,0,delta_c/(M J) -> delta_c/M,0,,,,0.0,,0,,,,0.0,,0.735091890625,0,0->0,1,1.0,1.0,1.0
cifar100_proser_fedavg__split01__seed0__d0.1,cifar100,d0.1,0.1,proser_fedavg,0.1,5,12,0.05,0.05,0.0008333333333333334,0.004166666666666667,0.4202649788315974,0,0,0,delta_c/(M J) -> delta_c/M,0,,,,0.0,,0,,,,0.0,,0.4202649788315974,0,0->0,1,1.0,1.0,1.0
cifar100_proser_fedavg__split01__seed0__d0.1,cifar100,d0.1,0.1,proser_fedavg,0.15,5,12,0.05,0.05,0.0008333333333333334,0.004166666666666667,0.19849171628055784,0,0,0,delta_c/(M J) -> delta_c/M,0,,,,0.0,,0,,,,0.0,,0.19849171628055784,0,0->0,1,1.0,1.0,1.0
cifar100_proser_fedavg__split01__seed0__d0.1,cifar100,d0.1,0.1,proser_fedavg,0.2,5,12,0.05,0.05,0.0008333333333333334,0.004166666666666667,0.18228334623876855,0,0,0,delta_c/(M J) -> delta_c/M,0,,,,0.0,,0,,,,0.0,,0.18228334623876855,0,0->0,1,1.0,1.0,1.0
cifar100_proser_fedavg__split01__seed0__d0.1,cifar100,d0.1,0.1,proser_fedavg,0.25,5,12,0.05,0.05,0.0008333333333333334,0.004166666666666667,0.031007405625132378,0,0,0,delta_c/(M J) -> delta_c/M,0,,,,0.0,,0,,,,0.0,,0.031007405625132378,0,0->0,1,1.0,1.0,1.0
cifar100_proser_fedavg__split01__seed0__d0.1,cifar100,d0.1,0.1,proser_fedavg,0.3,5,12,0.05,0.05,0.0008333333333333334,0.004166666666666667,0.014515473106174008,0,0,0,delta_c/(M J) -> delta_c/M,0,,,,0.0,,0,,,,0.0,,0.014515473106174008,0,0->0,1,1.0,1.0,1.0
cifar100_proser_fedavg__split01__seed0__d0.5,cifar100,d0.5,0.5,proser_fedavg,0.05,5,12,0.05,0.05,0.0008333333333333334,0.004166666666666667,0.503649859592104,0,0,0,delta_c/(M J) -> delta_c/M,0,,,,0.0,,0,,,,0.0,,0.503649859592104,0,0->0,1,1.0,1.0,1.0
cifar100_proser_fedavg__split01__seed0__d0.5,cifar100,d0.5,0.5,proser_fedavg,0.1,5,12,0.05,0.05,0.0008333333333333334,0.004166666666666667,0.1564233740355479,0,0,0,delta_c/(M J) -> delta_c/M,0,,,,0.0,,0,,,,0.0,,0.1564233740355479,0,0->0,1,1.0,1.0,1.0
cifar100_proser_fedavg__split01__seed0__d0.5,cifar100,d0.5,0.5,proser_fedavg,0.15,5,12,0.05,0.05,0.0008333333333333334,0.004166666666666667,0.08464137690255569,0,0,0,delta_c/(M J) -> delta_c/M,0,,,,0.0,,0,,,,0.0,,0.08464137690255569,0,0->0,1,1.0,1.0,1.0
cifar100_proser_fedavg__split01__seed0__d0.5,cifar100,d0.5,0.5,proser_fedavg,0.2,5,12,0.05,0.05,0.0008333333333333334,0.004166666666666667,0.04896175763302535,0,0,0,delta_c/(M J) -> delta_c/M,0,,,,0.0,,0,,,,0.0,,0.04896175763302535,0,0->0,1,1.0,1.0,1.0
cifar100_proser_fedavg__split01__seed0__d0.5,cifar100,d0.5,0.5,proser_fedavg,0.25,5,12,0.05,0.05,0.0008333333333333334,0.004166666666666667,0.0021865412278731806,1,1,1,delta_c/(M J) -> delta_c/M,1,8.0,margin,0.3,0.11429657124101661,0.0021865412278731806,1,8.0,margin,0.3,0.12115073228675066,0.0021865412278731806,0.0021865412278731806,0,1->1,1,1.0,1.0,1.0
cifar100_proser_fedavg__split01__seed0__d0.5,cifar100,d0.5,0.5,proser_fedavg,0.3,5,12,0.05,0.05,0.0008333333333333334,0.004166666666666667,0.00016986509356842054,3,3,3,delta_c/(M J) -> delta_c/M,1,9.0,margin,0.5,0.17598733334459143,0.0022935925927772653,1,9.0,margin,0.5,0.18427630246247978,0.0022935925927772653,0.0022935925927772653,0,1->1,1,1.0,1.0,1.0
cifar100_proser_fedavg__split01__seed0__d5.0,cifar100,d5,5.0,proser_fedavg,0.05,5,12,0.05,0.05,0.0008333333333333334,0.004166666666666667,0.7728068695765471,0,0,0,delta_c/(M J) -> delta_c/M,0,,,,0.0,,0,,,,0.0,,0.7728068695765471,0,0->0,1,1.0,1.0,1.0
cifar100_proser_fedavg__split01__seed0__d5.0,cifar100,d5,5.0,proser_fedavg,0.1,5,12,0.05,0.05,0.0008333333333333334,0.004166666666666667,0.3456575045761132,0,0,0,delta_c/(M J) -> delta_c/M,0,,,,0.0,,0,,,,0.0,,0.3456575045761132,0,0->0,1,1.0,1.0,1.0
cifar100_proser_fedavg__split01__seed0__d5.0,cifar100,d5,5.0,proser_fedavg,0.15,5,12,0.05,0.05,0.0008333333333333334,0.004166666666666667,0.12613718037909882,0,0,0,delta_c/(M J) -> delta_c/M,0,,,,0.0,,0,,,,0.0,,0.12613718037909882,0,0->0,1,1.0,1.0,1.0
cifar100_proser_fedavg__split01__seed0__d5.0,cifar100,d5,5.0,proser_fedavg,0.2,5,12,0.05,0.05,0.0008333333333333334,0.004166666666666667,0.017602024960422184,0,0,0,delta_c/(M J) -> delta_c/M,0,,,,0.0,,0,,,,0.0,,0.017602024960422184,0,0->0,1,1.0,1.0,1.0
cifar100_proser_fedavg__split01__seed0__d5.0,cifar100,d5,5.0,proser_fedavg,0.25,5,12,0.05,0.05,0.0008333333333333334,0.004166666666666667,0.000711014886972322,2,2,2,delta_c/(M J) -> delta_c/M,1,8.0,margin,0.3,0.10265018663106987,0.000711014886972322,1,8.0,margin,0.3,0.10917052585404981,0.000711014886972322,0.000711014886972322,0,1->1,1,1.0,1.0,1.0
cifar100_proser_fedavg__split01__seed0__d5.0,cifar100,d5,5.0,proser_fedavg,0.3,5,12,0.05,0.05,0.0008333333333333334,0.004166666666666667,1.4926859682419604e-05,6,6,6,delta_c/(M J) -> delta_c/M,1,1.0,proser,0.5,0.1988642275537066,0.002108463943003115,1,1.0,proser,0.5,0.20757683802116747,0.002108463943003115,0.002108463943003115,0,1->1,1,1.0,1.0,1.0
cifar100_proser_fedavg__split01__seed1__d0.1,cifar100,d0.1,0.1,proser_fedavg,0.05,5,12,0.05,0.05,0.0008333333333333334,0.004166666666666667,0.48767497911552987,0,0,0,delta_c/(M J) -> delta_c/M,0,,,,0.0,,0,,,,0.0,,0.48767497911552987,0,0->0,1,1.0,1.0,1.0
cifar100_proser_fedavg__split01__seed1__d0.1,cifar100,d0.1,0.1,proser_fedavg,0.1,5,12,0.05,0.05,0.0008333333333333334,0.004166666666666667,0.22876792454960992,0,0,0,delta_c/(M J) -> delta_c/M,0,,,,0.0,,0,,,,0.0,,0.22876792454960992,0,0->0,1,1.0,1.0,1.0
cifar100_proser_fedavg__split01__seed1__d0.1,cifar100,d0.1,0.1,proser_fedavg,0.15,5,12,0.05,0.05,0.0008333333333333334,0.004166666666666667,0.09747379691192189,0,0,0,delta_c/(M J) -> delta_c/M,0,,,,0.0,,0,,,,0.0,,0.09747379691192189,0,0->0,1,1.0,1.0,1.0
cifar100_proser_fedavg__split01__seed1__d0.1,cifar100,d0.1,0.1,proser_fedavg,0.2,5,12,0.05,0.05,0.0008333333333333334,0.004166666666666667,0.05203216727621374,0,0,0,delta_c/(M J) -> delta_c/M,0,,,,0.0,,0,,,,0.0,,0.05203216727621374,0,0->0,1,1.0,1.0,1.0
cifar100_proser_fedavg__split01__seed1__d0.1,cifar100,d0.1,0.1,proser_fedavg,0.25,5,12,0.05,0.05,0.0008333333333333334,0.004166666666666667,0.004219001880266598,0,0,0,delta_c/(M J) -> delta_c/M,0,,,,0.0,,0,,,,0.0,,0.004219001880266598,0,0->0,1,1.0,1.0,1.0
cifar100_proser_fedavg__split01__seed1__d0.1,cifar100,d0.1,0.1,proser_fedavg,0.3,5,12,0.05,0.05,0.0008333333333333334,0.004166666666666667,0.0003371860330977412,6,6,6,delta_c/(M J) -> delta_c/M,1,9.0,margin,0.5,0.09605799373108508,0.004976919016129633,1,9.0,margin,0.5,0.10237773175548391,0.004976919016129633,0.004976919016129633,0,1->1,1,1.0,1.0,1.0
cifar100_proser_fedavg__split01__seed1__d0.5,cifar100,d0.5,0.5,proser_fedavg,0.05,5,12,0.05,0.05,0.0008333333333333334,0.004166666666666667,0.7494142190385706,0,0,0,delta_c/(M J) -> delta_c/M,0,,,,0.0,,0,,,,0.0,,0.7494142190385706,0,0->0,1,1.0,1.0,1.0
cifar100_proser_fedavg__split01__seed1__d0.5,cifar100,d0.5,0.5,proser_fedavg,0.1,5,12,0.05,0.05,0.0008333333333333334,0.004166666666666667,0.24473838239532192,0,0,0,delta_c/(M J) -> delta_c/M,0,,,,0.0,,0,,,,0.0,,0.24473838239532192,0,0->0,1,1.0,1.0,1.0
cifar100_proser_fedavg__split01__seed1__d0.5,cifar100,d0.5,0.5,proser_fedavg,0.15,5,12,0.05,0.05,0.0008333333333333334,0.004166666666666667,0.01911577923870011,0,0,0,delta_c/(M J) -> delta_c/M,0,,,,0.0,,0,,,,0.0,,0.01911577923870011,0,0->0,1,1.0,1.0,1.0
cifar100_proser_fedavg__split01__seed1__d0.5,cifar100,d0.5,0.5,proser_fedavg,0.2,5,12,0.05,0.05,0.0008333333333333334,0.004166666666666667,0.004594364733285436,0,0,0,delta_c/(M J) -> delta_c/M,0,,,,0.0,,0,,,,0.0,,0.004594364733285436,0,0->0,1,1.0,1.0,1.0
cifar100_proser_fedavg__split01__seed1__d0.5,cifar100,d0.5,0.5,proser_fedavg,0.25,5,12,0.05,0.05,0.0008333333333333334,0.004166666666666667,0.0004969886907280652,2,2,2,delta_c/(M J) -> delta_c/M,1,8.0,margin,0.3,0.11429657124101661,0.0004969886907280652,1,8.0,margin,0.3,0.12115073228675066,0.0004969886907280652,0.0004969886907280652,0,1->1,1,1.0,1.0,1.0
cifar100_proser_fedavg__split01__seed1__d0.5,cifar100,d0.5,0.5,proser_fedavg,0.3,5,12,0.05,0.05,0.0008333333333333334,0.004166666666666667,0.00011677069321936168,6,6,6,delta_c/(M J) -> delta_c/M,1,9.0,margin,0.5,0.19709476673071116,0.002734276076788212,1,9.0,margin,0.5,0.20577632071592847,0.002734276076788212,0.002734276076788212,0,1->1,1,1.0,1.0,1.0
cifar100_proser_fedavg__split01__seed1__d5.0,cifar100,d5,5.0,proser_fedavg,0.05,5,12,0.05,0.05,0.0008333333333333334,0.004166666666666667,0.598736939238379,0,0,0,delta_c/(M J) -> delta_c/M,0,,,,0.0,,0,,,,0.0,,0.598736939238379,0,0->0,1,1.0,1.0,1.0
cifar100_proser_fedavg__split01__seed1__d5.0,cifar100,d5,5.0,proser_fedavg,0.1,5,12,0.05,0.05,0.0008333333333333334,0.004166666666666667,0.4202649788315974,0,0,0,delta_c/(M J) -> delta_c/M,0,,,,0.0,,0,,,,0.0,,0.4202649788315974,0,0->0,1,1.0,1.0,1.0
cifar100_proser_fedavg__split01__seed1__d5.0,cifar100,d5,5.0,proser_fedavg,0.15,5,12,0.05,0.05,0.0008333333333333334,0.004166666666666667,0.07069543610968264,0,0,0,delta_c/(M J) -> delta_c/M,0,,,,0.0,,0,,,,0.0,,0.07069543610968264,0,0->0,1,1.0,1.0,1.0
cifar100_proser_fedavg__split01__seed1__d5.0,cifar100,d5,5.0,proser_fedavg,0.2,5,12,0.05,0.05,0.0008333333333333334,0.004166666666666667,0.0051927769001246515,0,0,0,delta_c/(M J) -> delta_c/M,0,,,,0.0,,0,,,,0.0,,0.0051927769001246515,0,0->0,1,1.0,1.0,1.0
cifar100_proser_fedavg__split01__seed1__d5.0,cifar100,d5,5.0,proser_fedavg,0.25,5,12,0.05,0.05,0.0008333333333333334,0.004166666666666667,0.00026967925911151186,7,7,7,delta_c/(M J) -> delta_c/M,1,10.0,margin,0.7,0.21485819143313847,0.006350746879812695,1,10.0,margin,0.7,0.22383943922301028,0.006350746879812695,0.006350746879812695,0,1->1,1,1.0,1.0,1.0
cifar100_proser_fedavg__split01__seed1__d5.0,cifar100,d5,5.0,proser_fedavg,0.3,5,12,0.05,0.05,0.0008333333333333334,0.004166666666666667,2.4067255424793558e-05,9,9,9,delta_c/(M J) -> delta_c/M,1,10.0,margin,0.7,0.26899371588219095,0.009934446685308351,1,10.0,margin,0.7,0.2787404050214185,0.009934446685308351,0.009934446685308351,0,1->1,1,1.0,1.0,1.0
cifar100_proser_fedavg__split01__seed2__d0.1,cifar100,d0.1,0.1,proser_fedavg,0.05,5,12,0.05,0.05,0.0008333333333333334,0.004166666666666667,0.8948256730720225,0,0,0,delta_c/(M J) -> delta_c/M,0,,,,0.0,,0,,,,0.0,,0.8948256730720225,0,0->0,1,1.0,1.0,1.0
cifar100_proser_fedavg__split01__seed2__d0.1,cifar100,d0.1,0.1,proser_fedavg,0.1,5,12,0.05,0.05,0.0008333333333333334,0.004166666666666667,0.5642737269512089,0,0,0,delta_c/(M J) -> delta_c/M,0,,,,0.0,,0,,,,0.0,,0.5642737269512089,0,0->0,1,1.0,1.0,1.0
cifar100_proser_fedavg__split01__seed2__d0.1,cifar100,d0.1,0.1,proser_fedavg,0.15,5,12,0.05,0.05,0.0008333333333333334,0.004166666666666667,0.2537420803107767,0,0,0,delta_c/(M J) -> delta_c/M,0,,,,0.0,,0,,,,0.0,,0.2537420803107767,0,0->0,1,1.0,1.0,1.0
cifar100_proser_fedavg__split01__seed2__d0.1,cifar100,d0.1,0.1,proser_fedavg,0.2,5,12,0.05,0.05,0.0008333333333333334,0.004166666666666667,0.1267924316468588,0,0,0,delta_c/(M J) -> delta_c/M,0,,,,0.0,,0,,,,0.0,,0.1267924316468588,0,0->0,1,1.0,1.0,1.0
cifar100_proser_fedavg__split01__seed2__d0.1,cifar100,d0.1,0.1,proser_fedavg,0.25,5,12,0.05,0.05,0.0008333333333333334,0.004166666666666667,0.03210852088170669,0,0,0,delta_c/(M J) -> delta_c/M,0,,,,0.0,,0,,,,0.0,,0.03210852088170669,0,0->0,1,1.0,1.0,1.0
cifar100_proser_fedavg__split01__seed2__d0.1,cifar100,d0.1,0.1,proser_fedavg,0.3,5,12,0.05,0.05,0.0008333333333333334,0.004166666666666667,0.005352236032556066,0,0,0,delta_c/(M J) -> delta_c/M,0,,,,0.0,,0,,,,0.0,,0.005352236032556066,0,0->0,1,1.0,1.0,1.0
cifar100_proser_fedavg__split01__seed2__d0.5,cifar100,d0.5,0.5,proser_fedavg,0.05,5,12,0.05,0.05,0.0008333333333333334,0.004166666666666667,0.7728068695765471,0,0,0,delta_c/(M J) -> delta_c/M,0,,,,0.0,,0,,,,0.0,,0.7728068695765471,0,0->0,1,1.0,1.0,1.0
cifar100_proser_fedavg__split01__seed2__d0.5,cifar100,d0.5,0.5,proser_fedavg,0.1,5,12,0.05,0.05,0.0008333333333333334,0.004166666666666667,0.3456575045761132,0,0,0,delta_c/(M J) -> delta_c/M,0,,,,0.0,,0,,,,0.0,,0.3456575045761132,0,0->0,1,1.0,1.0,1.0
cifar100_proser_fedavg__split01__seed2__d0.5,cifar100,d0.5,0.5,proser_fedavg,0.15,5,12,0.05,0.05,0.0008333333333333334,0.004166666666666667,0.13589485101897147,0,0,0,delta_c/(M J) -> delta_c/M,0,,,,0.0,,0,,,,0.0,,0.13589485101897147,0,0->0,1,1.0,1.0,1.0
cifar100_proser_fedavg__split01__seed2__d0.5,cifar100,d0.5,0.5,proser_fedavg,0.2,5,12,0.05,0.05,0.0008333333333333334,0.004166666666666667,0.04802721937073366,0,0,0,delta_c/(M J) -> delta_c/M,0,,,,0.0,,0,,,,0.0,,0.04802721937073366,0,0->0,1,1.0,1.0,1.0
cifar100_proser_fedavg__split01__seed2__d0.5,cifar100,d0.5,0.5,proser_fedavg,0.25,5,12,0.05,0.05,0.0008333333333333334,0.004166666666666667,0.00259873650170948,1,1,1,delta_c/(M J) -> delta_c/M,1,8.0,margin,0.3,0.07499662592272627,0.00259873650170948,1,8.0,margin,0.3,0.08060768939057698,0.00259873650170948,0.00259873650170948,0,1->1,1,1.0,1.0,1.0
cifar100_proser_fedavg__split01__seed2__d0.5,cifar100,d0.5,0.5,proser_fedavg,0.3,5,12,0.05,0.05,0.0008333333333333334,0.004166666666666667,0.00021050060585324436,5,5,5,delta_c/(M J) -> delta_c/M,1,9.0,margin,0.5,0.184753200303743,0.005015991090299198,1,9.0,margin,0.5,0.19321030734982836,0.005015991090299198,0.005015991090299198,0,1->1,1,1.0,1.0,1.0
cifar100_proser_fedavg__split01__seed2__d5.0,cifar100,d5,5.0,proser_fedavg,0.05,5,12,0.05,0.05,0.0008333333333333334,0.004166666666666667,0.7547072050706155,0,0,0,delta_c/(M J) -> delta_c/M,0,,,,0.0,,0,,,,0.0,,0.7547072050706155,0,0->0,1,1.0,1.0,1.0
cifar100_proser_fedavg__split01__seed2__d5.0,cifar100,d5,5.0,proser_fedavg,0.1,5,12,0.05,0.05,0.0008333333333333334,0.004166666666666667,0.44555640243840866,0,0,0,delta_c/(M J) -> delta_c/M,0,,,,0.0,,0,,,,0.0,,0.44555640243840866,0,0->0,1,1.0,1.0,1.0
cifar100_proser_fedavg__split01__seed2__d5.0,cifar100,d5,5.0,proser_fedavg,0.15,5,12,0.05,0.05,0.0008333333333333334,0.004166666666666667,0.06844446432606521,0,0,0,delta_c/(M J) -> delta_c/M,0,,,,0.0,,0,,,,0.0,,0.06844446432606521,0,0->0,1,1.0,1.0,1.0
cifar100_proser_fedavg__split01__seed2__d5.0,cifar100,d5,5.0,proser_fedavg,0.2,5,12,0.05,0.05,0.0008333333333333334,0.004166666666666667,0.009046916935372884,0,0,0,delta_c/(M J) -> delta_c/M,0,,,,0.0,,0,,,,0.0,,0.009046916935372884,0,0->0,1,1.0,1.0,1.0
cifar100_proser_fedavg__split01__seed2__d5.0,cifar100,d5,5.0,proser_fedavg,0.25,5,12,0.05,0.05,0.0008333333333333334,0.004166666666666667,0.00011328042026177632,2,2,2,delta_c/(M J) -> delta_c/M,1,8.0,margin,0.3,0.07659490737042672,0.00011328042026177632,1,8.0,margin,0.3,0.08226388471076324,0.00011328042026177632,0.00011328042026177632,0,1->1,1,1.0,1.0,1.0
cifar100_proser_fedavg__split01__seed2__d5.0,cifar100,d5,5.0,proser_fedavg,0.3,5,12,0.05,0.05,0.0008333333333333334,0.004166666666666667,1.1215158471344473e-05,4,4,4,delta_c/(M J) -> delta_c/M,1,9.0,margin,0.5,0.18827126215458137,0.0019055687474293288,1,9.0,margin,0.5,0.19679377563164985,0.0019055687474293288,0.0019055687474293288,0,1->1,1,1.0,1.0,1.0
cifar100_proser_fedavg__split01__seed3__d0.1,cifar100,d0.1,0.1,proser_fedavg,0.05,5,12,0.05,0.05,0.0008333333333333334,0.004166666666666667,0.9025,0,0,0,delta_c/(M J) -> delta_c/M,0,,,,0.0,,0,,,,0.0,,0.9025,0,0->0,1,1.0,1.0,1.0
cifar100_proser_fedavg__split01__seed3__d0.1,cifar100,d0.1,0.1,proser_fedavg,0.1,5,12,0.05,0.05,0.0008333333333333334,0.004166666666666667,0.7696821304170087,0,0,0,delta_c/(M J) -> delta_c/M,0,,,,0.0,,0,,,,0.0,,0.7696821304170087,0,0->0,1,1.0,1.0,1.0
