semantic_id,dataset,condition,arm,split,repetition,alpha,delta_r,delta_c,J,M,procedure,certified,effective_certified_coverage,coverage_lcb,risk_ucb,holm_raw_pvalue,holm_adjusted_pvalue,selected_candidate_index,selected_score,selected_slot,selected_gamma,selected_threshold
cifar10_proser_fedavg__split02__seed0__d0.5,cifar10,d0.5,proser_fedavg,2,0,0.2,0.05,0.05,5,12,S,0,0.0,0.0,,,,,,,,
cifar10_proser_fedavg__split02__seed0__d0.5,cifar10,d0.5,proser_fedavg,2,0,0.2,0.05,0.05,5,12,B,0,0.0,0.0,,,,,,,,
cifar10_proser_fedavg__split02__seed0__d5.0,cifar10,d5,proser_fedavg,2,0,0.2,0.05,0.05,5,12,H,0,0.0,0.0,,,,,,,,
cifar10_proser_fedavg__split02__seed0__d5.0,cifar10,d5,proser_fedavg,2,0,0.2,0.05,0.05,5,12,S,0,0.0,0.0,,,,,,,,
cifar10_proser_fedavg__split02__seed0__d5.0,cifar10,d5,proser_fedavg,2,0,0.2,0.05,0.05,5,12,B,0,0.0,0.0,,,,,,,,
cifar10_proser_fedavg__split02__seed1__d0.1,cifar10,d0.1,proser_fedavg,2,1,0.2,0.05,0.05,5,12,H,1,0.0973104776589769,0.0973104776589769,,0.0027028598274276734,0.03243431792913208,8.0,margin,margin,0.3,0.9819457369504564
cifar10_proser_fedavg__split02__seed1__d0.1,cifar10,d0.1,proser_fedavg,2,1,0.2,0.05,0.05,5,12,S,1,0.0973104776589769,0.0973104776589769,0.19249888979384683,,,8.0,margin,margin,0.3,0.9819457369504564
cifar10_proser_fedavg__split02__seed1__d0.1,cifar10,d0.1,proser_fedavg,2,1,0.2,0.05,0.05,5,12,B,0,0.0,0.0,,,,,,,,
cifar10_proser_fedavg__split02__seed1__d0.5,cifar10,d0.5,proser_fedavg,2,1,0.2,0.05,0.05,5,12,H,0,0.0,0.0,,,,,,,,
cifar10_proser_fedavg__split02__seed1__d0.5,cifar10,d0.5,proser_fedavg,2,1,0.2,0.05,0.05,5,12,S,0,0.0,0.0,,,,,,,,
cifar10_proser_fedavg__split02__seed1__d0.5,cifar10,d0.5,proser_fedavg,2,1,0.2,0.05,0.05,5,12,B,0,0.0,0.0,,,,,,,,
cifar10_proser_fedavg__split02__seed1__d5.0,cifar10,d5,proser_fedavg,2,1,0.2,0.05,0.05,5,12,H,0,0.0,0.0,,,,,,,,
cifar10_proser_fedavg__split02__seed1__d5.0,cifar10,d5,proser_fedavg,2,1,0.2,0.05,0.05,5,12,S,0,0.0,0.0,,,,,,,,
cifar10_proser_fedavg__split02__seed1__d5.0,cifar10,d5,proser_fedavg,2,1,0.2,0.05,0.05,5,12,B,0,0.0,0.0,,,,,,,,
cifar10_proser_fedavg__split02__seed2__d0.1,cifar10,d0.1,proser_fedavg,2,2,0.2,0.05,0.05,5,12,H,0,0.0,0.0,,,,,,,,
cifar10_proser_fedavg__split02__seed2__d0.1,cifar10,d0.1,proser_fedavg,2,2,0.2,0.05,0.05,5,12,S,0,0.0,0.0,,,,,,,,
cifar10_proser_fedavg__split02__seed2__d0.1,cifar10,d0.1,proser_fedavg,2,2,0.2,0.05,0.05,5,12,B,0,0.0,0.0,,,,,,,,
cifar10_proser_fedavg__split02__seed2__d0.5,cifar10,d0.5,proser_fedavg,2,2,0.2,0.05,0.05,5,12,H,1,0.3647263876560867,0.3647263876560867,,0.007675380306919504,0.03837690153459752,6.0,energy,energy,0.7,5.1477678627473455
cifar10_proser_fedavg__split02__seed2__d0.5,cifar10,d0.5,proser_fedavg,2,2,0.2,0.05,0.05,5,12,S,1,0.2805874503612452,0.2805874503612452,0.1809007927644033,,,5.0,energy,energy,0.5,6.200374137597738
cifar10_proser_fedavg__split02__seed2__d0.5,cifar10,d0.5,proser_fedavg,2,2,0.2,0.05,0.05,5,12,B,1,0.2708184445899803,0.2708184445899803,0.19633376966153215,,,5.0,energy,energy,0.5,6.200374137597738
cifar10_proser_fedavg__split02__seed2__d5.0,cifar10,d5,proser_fedavg,2,2,0.2,0.05,0.05,5,12,H,1,0.377985159670785,0.377985159670785,,0.0008308485132827748,0.007477636619544974,6.0,energy,energy,0.7,6.224523890377287
cifar10_proser_fedavg__split02__seed2__d5.0,cifar10,d5,proser_fedavg,2,2,0.2,0.05,0.05,5,12,S,1,0.377985159670785,0.377985159670785,0.18641113909481904,,,6.0,energy,energy,0.7,6.224523890377287
cifar10_proser_fedavg__split02__seed2__d5.0,cifar10,d5,proser_fedavg,2,2,0.2,0.05,0.05,5,12,B,1,0.3673100393851205,0.3673100393851205,0.19997613993370023,,,6.0,energy,energy,0.7,6.224523890377287
cifar10_proser_fedavg__split02__seed3__d0.1,cifar10,d0.1,proser_fedavg,2,3,0.2,0.05,0.05,5,12,H,0,0.0,0.0,,,,,,,,
cifar10_proser_fedavg__split02__seed3__d0.1,cifar10,d0.1,proser_fedavg,2,3,0.2,0.05,0.05,5,12,S,0,0.0,0.0,,,,,,,,
cifar10_proser_fedavg__split02__seed3__d0.1,cifar10,d0.1,proser_fedavg,2,3,0.2,0.05,0.05,5,12,B,0,0.0,0.0,,,,,,,,
cifar10_proser_fedavg__split02__seed3__d0.5,cifar10,d0.5,proser_fedavg,2,3,0.2,0.05,0.05,5,12,H,0,0.0,0.0,,,,,,,,
cifar10_proser_fedavg__split02__seed3__d0.5,cifar10,d0.5,proser_fedavg,2,3,0.2,0.05,0.05,5,12,S,0,0.0,0.0,,,,,,,,
cifar10_proser_fedavg__split02__seed3__d0.5,cifar10,d0.5,proser_fedavg,2,3,0.2,0.05,0.05,5,12,B,0,0.0,0.0,,,,,,,,
cifar10_proser_fedavg__split02__seed3__d5.0,cifar10,d5,proser_fedavg,2,3,0.2,0.05,0.05,5,12,H,1,0.1878456164087678,0.1878456164087678,,0.0019847143595409194,0.021831857954950115,1.0,proser,native,0.5,0.9931642173923376
cifar10_proser_fedavg__split02__seed3__d5.0,cifar10,d5,proser_fedavg,2,3,0.2,0.05,0.05,5,12,S,1,0.1878456164087678,0.1878456164087678,0.1913841803229558,,,1.0,proser,native,0.5,0.9931642173923376
cifar10_proser_fedavg__split02__seed3__d5.0,cifar10,d5,proser_fedavg,2,3,0.2,0.05,0.05,5,12,B,0,0.0,0.0,,,,,,,,
cifar10_proser_fedavg__split02__seed4__d0.1,cifar10,d0.1,proser_fedavg,2,4,0.2,0.05,0.05,5,12,H,0,0.0,0.0,,,,,,,,
cifar10_proser_fedavg__split02__seed4__d0.1,cifar10,d0.1,proser_fedavg,2,4,0.2,0.05,0.05,5,12,S,0,0.0,0.0,,,,,,,,
cifar10_proser_fedavg__split02__seed4__d0.1,cifar10,d0.1,proser_fedavg,2,4,0.2,0.05,0.05,5,12,B,0,0.0,0.0,,,,,,,,
cifar10_proser_fedavg__split02__seed4__d0.5,cifar10,d0.5,proser_fedavg,2,4,0.2,0.05,0.05,5,12,H,0,0.0,0.0,,,,,,,,
cifar10_proser_fedavg__split02__seed4__d0.5,cifar10,d0.5,proser_fedavg,2,4,0.2,0.05,0.05,5,12,S,0,0.0,0.0,,,,,,,,
cifar10_proser_fedavg__split02__seed4__d0.5,cifar10,d0.5,proser_fedavg,2,4,0.2,0.05,0.05,5,12,B,0,0.0,0.0,,,,,,,,
cifar10_proser_fedavg__split02__seed4__d5.0,cifar10,d5,proser_fedavg,2,4,0.2,0.05,0.05,5,12,H,1,0.2658406413126157,0.2658406413126157,,0.0007086193191472313,0.007086193191472313,9.0,margin,margin,0.5,0.9999974370002748
cifar10_proser_fedavg__split02__seed4__d5.0,cifar10,d5,proser_fedavg,2,4,0.2,0.05,0.05,5,12,S,1,0.2658406413126157,0.2658406413126157,0.18187138619751464,,,9.0,margin,margin,0.5,0.9999974370002748
cifar10_proser_fedavg__split02__seed4__d5.0,cifar10,d5,proser_fedavg,2,4,0.2,0.05,0.05,5,12,B,1,0.2562557266025393,0.2562557266025393,0.19842293622879986,,,9.0,margin,margin,0.5,0.9999974370002748
cifar10_proser_fedavg__split03__seed0__d0.1,cifar10,d0.1,proser_fedavg,3,0,0.2,0.05,0.05,5,12,H,0,0.0,0.0,,,,,,,,
cifar10_proser_fedavg__split03__seed0__d0.1,cifar10,d0.1,proser_fedavg,3,0,0.2,0.05,0.05,5,12,S,0,0.0,0.0,,,,,,,,
cifar10_proser_fedavg__split03__seed0__d0.1,cifar10,d0.1,proser_fedavg,3,0,0.2,0.05,0.05,5,12,B,0,0.0,0.0,,,,,,,,
cifar10_proser_fedavg__split03__seed0__d0.5,cifar10,d0.5,proser_fedavg,3,0,0.2,0.05,0.05,5,12,H,0,0.0,0.0,,,,,,,,
cifar10_proser_fedavg__split03__seed0__d0.5,cifar10,d0.5,proser_fedavg,3,0,0.2,0.05,0.05,5,12,S,0,0.0,0.0,,,,,,,,
cifar10_proser_fedavg__split03__seed0__d0.5,cifar10,d0.5,proser_fedavg,3,0,0.2,0.05,0.05,5,12,B,0,0.0,0.0,,,,,,,,
cifar10_proser_fedavg__split03__seed0__d5.0,cifar10,d5,proser_fedavg,3,0,0.2,0.05,0.05,5,12,H,1,0.2658406413126157,0.2658406413126157,,5.735799270753562e-05,0.0006309379197828918,4.0,energy,energy,0.3,7.23263776102991
cifar10_proser_fedavg__split03__seed0__d5.0,cifar10,d5,proser_fedavg,3,0,0.2,0.05,0.05,5,12,S,1,0.2658406413126157,0.2658406413126157,0.16116433797936003,,,4.0,energy,energy,0.3,7.23263776102991
cifar10_proser_fedavg__split03__seed0__d5.0,cifar10,d5,proser_fedavg,3,0,0.2,0.05,0.05,5,12,B,1,0.2562557266025393,0.2562557266025393,0.17679039975000727,,,4.0,energy,energy,0.3,7.23263776102991
cifar10_proser_fedavg__split03__seed1__d0.1,cifar10,d0.1,proser_fedavg,3,1,0.2,0.05,0.05,5,12,H,0,0.0,0.0,,,,,,,,
cifar10_proser_fedavg__split03__seed1__d0.1,cifar10,d0.1,proser_fedavg,3,1,0.2,0.05,0.05,5,12,S,0,0.0,0.0,,,,,,,,
cifar10_proser_fedavg__split03__seed1__d0.1,cifar10,d0.1,proser_fedavg,3,1,0.2,0.05,0.05,5,12,B,0,0.0,0.0,,,,,,,,
cifar10_proser_fedavg__split03__seed1__d0.5,cifar10,d0.5,proser_fedavg,3,1,0.2,0.05,0.05,5,12,H,1,0.3308382314630494,0.3308382314630494,,0.005014316455153872,0.045128848096384844,9.0,margin,margin,0.5,0.999900042811365
cifar10_proser_fedavg__split03__seed1__d0.5,cifar10,d0.5,proser_fedavg,3,1,0.2,0.05,0.05,5,12,S,1,0.3121431414318236,0.3121431414318236,0.18286634310419303,,,1.0,proser,native,0.5,0.964682183736144
cifar10_proser_fedavg__split03__seed1__d0.5,cifar10,d0.5,proser_fedavg,3,1,0.2,0.05,0.05,5,12,B,1,0.3020240876977838,0.3020240876977838,0.1970812863528123,,,1.0,proser,native,0.5,0.964682183736144
cifar10_proser_fedavg__split03__seed1__d5.0,cifar10,d5,proser_fedavg,3,1,0.2,0.05,0.05,5,12,H,1,0.2274671239383013,0.2274671239383013,,0.00031038020373344837,0.0037245624448013805,8.0,margin,margin,0.3,0.9999996423721312
cifar10_proser_fedavg__split03__seed1__d5.0,cifar10,d5,proser_fedavg,3,1,0.2,0.05,0.05,5,12,S,1,0.2274671239383013,0.2274671239383013,0.17437418383818187,,,8.0,margin,margin,0.3,0.9999996423721312
cifar10_proser_fedavg__split03__seed1__d5.0,cifar10,d5,proser_fedavg,3,1,0.2,0.05,0.05,5,12,B,1,0.2184287638875731,0.2184287638875731,0.1907120192301015,,,8.0,margin,margin,0.3,0.9999996423721312
cifar10_proser_fedavg__split03__seed2__d0.1,cifar10,d0.1,proser_fedavg,3,2,0.2,0.05,0.05,5,12,H,0,0.0,0.0,,,,,,,,
cifar10_proser_fedavg__split03__seed2__d0.1,cifar10,d0.1,proser_fedavg,3,2,0.2,0.05,0.05,5,12,S,0,0.0,0.0,,,,,,,,
cifar10_proser_fedavg__split03__seed2__d0.1,cifar10,d0.1,proser_fedavg,3,2,0.2,0.05,0.05,5,12,B,0,0.0,0.0,,,,,,,,
cifar10_proser_fedavg__split03__seed2__d0.5,cifar10,d0.5,proser_fedavg,3,2,0.2,0.05,0.05,5,12,H,1,0.3515120946282726,0.3515120946282726,,8.288256182058648e-05,0.0009945907418470378,5.0,energy,energy,0.5,5.459087832715597
cifar10_proser_fedavg__split03__seed2__d0.5,cifar10,d0.5,proser_fedavg,3,2,0.2,0.05,0.05,5,12,S,1,0.3515120946282726,0.3515120946282726,0.16920652719084095,,,5.0,energy,energy,0.5,5.459087832715597
cifar10_proser_fedavg__split03__seed2__d0.5,cifar10,d0.5,proser_fedavg,3,2,0.2,0.05,0.05,5,12,B,1,0.3410337382891887,0.3410337382891887,0.18270688009457536,,,5.0,energy,energy,0.5,5.459087832715597
cifar10_proser_fedavg__split03__seed2__d5.0,cifar10,d5,proser_fedavg,3,2,0.2,0.05,0.05,5,12,H,1,0.452650783246098,0.452650783246098,,0.00847837041369203,0.036717442192273644,10.0,margin,margin,0.7,0.9998580253243844
cifar10_proser_fedavg__split03__seed2__d5.0,cifar10,d5,proser_fedavg,3,2,0.2,0.05,0.05,5,12,S,1,0.3704033055002117,0.3704033055002117,0.18417851795312212,,,5.0,energy,energy,0.5,5.783275612221912
cifar10_proser_fedavg__split03__seed2__d5.0,cifar10,d5,proser_fedavg,3,2,0.2,0.05,0.05,5,12,B,1,0.3597809896449279,0.3597809896449279,0.19762027464081028,,,5.0,energy,energy,0.5,5.783275612221912
cifar10_proser_fedavg__split03__seed3__d0.1,cifar10,d0.1,proser_fedavg,3,3,0.2,0.05,0.05,5,12,H,1,0.1384498135937412,0.1384498135937412,,0.0023144702933675047,0.023144702933675047,0.0,proser,native,0.3,0.6205239008900318
cifar10_proser_fedavg__split03__seed3__d0.1,cifar10,d0.1,proser_fedavg,3,3,0.2,0.05,0.05,5,12,S,1,0.1384498135937412,0.1384498135937412,0.1913530377231667,,,0.0,proser,native,0.3,0.6205239008900318
cifar10_proser_fedavg__split03__seed3__d0.1,cifar10,d0.1,proser_fedavg,3,3,0.2,0.05,0.05,5,12,B,1,0.1176481589409964,0.1176481589409964,0.1982779557160116,,,4.0,energy,energy,0.3,1.761411796445432
cifar10_proser_fedavg__split03__seed3__d0.5,cifar10,d0.5,proser_fedavg,3,3,0.2,0.05,0.05,5,12,H,1,0.1700584629511604,0.1700584629511604,,0.00016650009623423104,0.0019980011548107724,0.0,proser,native,0.3,0.986101713068908
cifar10_proser_fedavg__split03__seed3__d0.5,cifar10,d0.5,proser_fedavg,3,3,0.2,0.05,0.05,5,12,S,1,0.1700584629511604,0.1700584629511604,0.16188245299580184,,,0.0,proser,native,0.3,0.986101713068908
cifar10_proser_fedavg__split03__seed3__d0.5,cifar10,d0.5,proser_fedavg,3,3,0.2,0.05,0.05,5,12,B,1,0.1620528528009047,0.1620528528009047,0.1817077404561861,,,0.0,proser,native,0.3,0.986101713068908
cifar10_proser_fedavg__split03__seed3__d5.0,cifar10,d5,proser_fedavg,3,3,0.2,0.05,0.05,5,12,H,1,0.264002099027411,0.264002099027411,,0.003428892844845934,0.030860035603613403,1.0,proser,native,0.5,0.9752125867633118
cifar10_proser_fedavg__split03__seed3__d5.0,cifar10,d5,proser_fedavg,3,3,0.2,0.05,0.05,5,12,S,1,0.264002099027411,0.264002099027411,0.19783330355788453,,,1.0,proser,native,0.5,0.9752125867633118
cifar10_proser_fedavg__split03__seed3__d5.0,cifar10,d5,proser_fedavg,3,3,0.2,0.05,0.05,5,12,B,1,0.1865114082585716,0.1865114082585716,0.15000997213871586,,,4.0,energy,energy,0.3,7.837630726421955
cifar10_proser_fedavg__split03__seed4__d0.1,cifar10,d0.1,proser_fedavg,3,4,0.2,0.05,0.05,5,12,H,0,0.0,0.0,,,,,,,,
cifar10_proser_fedavg__split03__seed4__d0.1,cifar10,d0.1,proser_fedavg,3,4,0.2,0.05,0.05,5,12,S,0,0.0,0.0,,,,,,,,
cifar10_proser_fedavg__split03__seed4__d0.1,cifar10,d0.1,proser_fedavg,3,4,0.2,0.05,0.05,5,12,B,0,0.0,0.0,,,,,,,,
cifar10_proser_fedavg__split03__seed4__d0.5,cifar10,d0.5,proser_fedavg,3,4,0.2,0.05,0.05,5,12,H,1,0.2603282771897686,0.2603282771897686,,0.0039380842310511545,0.031504673848409236,5.0,energy,energy,0.5,4.122441575678694
cifar10_proser_fedavg__split03__seed4__d0.5,cifar10,d0.5,proser_fedavg,3,4,0.2,0.05,0.05,5,12,S,1,0.2603282771897686,0.2603282771897686,0.19937783702075895,,,5.0,energy,energy,0.5,4.122441575678694
cifar10_proser_fedavg__split03__seed4__d0.5,cifar10,d0.5,proser_fedavg,3,4,0.2,0.05,0.05,5,12,B,1,0.1935605684298626,0.1935605684298626,0.15912509653479806,,,4.0,energy,energy,0.3,4.94707970954104
cifar10_proser_fedavg__split03__seed4__d5.0,cifar10,d5,proser_fedavg,3,4,0.2,0.05,0.05,5,12,H,1,0.377985159670785,0.377985159670785,,0.005480955448382659,0.03288573269029595,2.0,proser,native,0.7,0.9618784845074684
cifar10_proser_fedavg__split03__seed4__d5.0,cifar10,d5,proser_fedavg,3,4,0.2,0.05,0.05,5,12,S,1,0.3214786812219085,0.3214786812219085,0.16601535614941743,,,5.0,energy,energy,0.5,6.498277753491863
cifar10_proser_fedavg__split03__seed4__d5.0,cifar10,d5,proser_fedavg,3,4,0.2,0.05,0.05,5,12,B,1,0.3112669205123636,0.3112669205123636,0.18003887496507776,,,5.0,energy,energy,0.5,6.498277753491863
cifar10_proser_fedavg__split04__seed0__d0.1,cifar10,d0.1,proser_fedavg,4,0,0.2,0.05,0.05,5,12,H,0,0.0,0.0,,,,,,,,
cifar10_proser_fedavg__split04__seed0__d0.1,cifar10,d0.1,proser_fedavg,4,0,0.2,0.05,0.05,5,12,S,0,0.0,0.0,,,,,,,,
cifar10_proser_fedavg__split04__seed0__d0.1,cifar10,d0.1,proser_fedavg,4,0,0.2,0.05,0.05,5,12,B,0,0.0,0.0,,,,,,,,
cifar10_proser_fedavg__split04__seed0__d0.5,cifar10,d0.5,proser_fedavg,4,0,0.2,0.05,0.05,5,12,H,1,0.1860602365641464,0.1860602365641464,,0.002630286468487222,0.031563437621846664,8.0,margin,margin,0.3,0.9989073410082024
cifar10_proser_fedavg__split04__seed0__d0.5,cifar10,d0.5,proser_fedavg,4,0,0.2,0.05,0.05,5,12,S,1,0.1860602365641464,0.1860602365641464,0.19438244555792727,,,8.0,margin,margin,0.3,0.9989073410082024
cifar10_proser_fedavg__split04__seed0__d0.5,cifar10,d0.5,proser_fedavg,4,0,0.2,0.05,0.05,5,12,B,0,0.0,0.0,,,,,,,,
cifar10_proser_fedavg__split04__seed0__d5.0,cifar10,d5,proser_fedavg,4,0,0.2,0.05,0.05,5,12,H,1,0.2879860011542096,0.2879860011542096,,0.00017686181967687217,0.0017686181967687216,8.0,margin,margin,0.3,0.9999919368271843
cifar10_proser_fedavg__split04__seed0__d5.0,cifar10,d5,proser_fedavg,4,0,0.2,0.05,0.05,5,12,S,1,0.2879860011542096,0.2879860011542096,0.17172945938326,,,8.0,margin,margin,0.3,0.9999919368271843
cifar10_proser_fedavg__split04__seed0__d5.0,cifar10,d5,proser_fedavg,4,0,0.2,0.05,0.05,5,12,B,1,0.2781296793758956,0.2781296793758956,0.18677983207816062,,,8.0,margin,margin,0.3,0.9999919368271843
cifar10_proser_fedavg__split04__seed1__d0.1,cifar10,d0.1,proser_fedavg,4,1,0.2,0.05,0.05,5,12,H,0,0.0,0.0,,,,,,,,
cifar10_proser_fedavg__split04__seed1__d0.1,cifar10,d0.1,proser_fedavg,4,1,0.2,0.05,0.05,5,12,S,0,0.0,0.0,,,,,,,,
cifar10_proser_fedavg__split04__seed1__d0.1,cifar10,d0.1,proser_fedavg,4,1,0.2,0.05,0.05,5,12,B,0,0.0,0.0,,,,,,,,
cifar10_proser_fedavg__split04__seed1__d0.5,cifar10,d0.5,proser_fedavg,4,1,0.2,0.05,0.05,5,12,H,1,0.1559412873821984,0.1559412873821984,,0.0015504706473111786,0.018605647767734143,8.0,margin,margin,0.3,0.9999885559082032
cifar10_proser_fedavg__split04__seed1__d0.5,cifar10,d0.5,proser_fedavg,4,1,0.2,0.05,0.05,5,12,S,1,0.1559412873821984,0.1559412873821984,0.1865278544857653,,,8.0,margin,margin,0.3,0.9999885559082032
cifar10_proser_fedavg__split04__seed1__d0.5,cifar10,d0.5,proser_fedavg,4,1,0.2,0.05,0.05,5,12,B,0,0.0,0.0,,,,,,,,
cifar10_proser_fedavg__split04__seed1__d5.0,cifar10,d5,proser_fedavg,4,1,0.2,0.05,0.05,5,12,H,1,0.3270915532420068,0.3270915532420068,,0.000952662698016809,0.008573964282151281,1.0,proser,native,0.5,0.9805524068133888
cifar10_proser_fedavg__split04__seed1__d5.0,cifar10,d5,proser_fedavg,4,1,0.2,0.05,0.05,5,12,S,1,0.3270915532420068,0.3270915532420068,0.18645773768939933,,,1.0,proser,native,0.5,0.9805524068133888
cifar10_proser_fedavg__split04__seed1__d5.0,cifar10,d5,proser_fedavg,4,1,0.2,0.05,0.05,5,12,B,1,0.2130750955972069,0.2130750955972069,0.16574521872045717,,,0.0,proser,native,0.3,0.9904918846079338
cifar10_proser_fedavg__split04__seed2__d0.1,cifar10,d0.1,proser_fedavg,4,2,0.2,0.05,0.05,5,12,H,0,0.0,0.0,,,,,,,,
cifar10_proser_fedavg__split04__seed2__d0.1,cifar10,d0.1,proser_fedavg,4,2,0.2,0.05,0.05,5,12,S,0,0.0,0.0,,,,,,,,
cifar10_proser_fedavg__split04__seed2__d0.1,cifar10,d0.1,proser_fedavg,4,2,0.2,0.05,0.05,5,12,B,0,0.0,0.0,,,,,,,,
cifar10_proser_fedavg__split04__seed2__d0.5,cifar10,d0.5,proser_fedavg,4,2,0.2,0.05,0.05,5,12,H,1,0.2566588422630137,0.2566588422630137,,0.00024405681455967908,0.0029286817747161487,8.0,margin,margin,0.3,0.9999467361730876
cifar10_proser_fedavg__split04__seed2__d0.5,cifar10,d0.5,proser_fedavg,4,2,0.2,0.05,0.05,5,12,S,1,0.2566588422630137,0.2566588422630137,0.17182529337653246,,,8.0,margin,margin,0.3,0.9999467361730876
cifar10_proser_fedavg__split04__seed2__d0.5,cifar10,d0.5,proser_fedavg,4,2,0.2,0.05,0.05,5,12,B,1,0.2471955571368119,0.2471955571368119,0.1883661595207523,,,8.0,margin,margin,0.3,0.9999467361730876
cifar10_proser_fedavg__split04__seed2__d5.0,cifar10,d5,proser_fedavg,4,2,0.2,0.05,0.05,5,12,H,1,0.3760883474258517,0.3760883474258517,,0.0012587906849608305,0.010070325479686644,5.0,energy,energy,0.5,5.853455116118875
cifar10_proser_fedavg__split04__seed2__d5.0,cifar10,d5,proser_fedavg,4,2,0.2,0.05,0.05,5,12,S,1,0.3760883474258517,0.3760883474258517,0.1897422446017818,,,5.0,energy,energy,0.5,5.853455116118875
cifar10_proser_fedavg__split04__seed2__d5.0,cifar10,d5,proser_fedavg,4,2,0.2,0.05,0.05,5,12,B,1,0.3354307942100104,0.3354307942100104,0.19018789373605471,,,1.0,proser,native,0.5,0.9847607568753602
cifar10_proser_fedavg__split04__seed3__d0.1,cifar10,d0.1,proser_fedavg,4,3,0.2,0.05,0.05,5,12,H,0,0.0,0.0,,,,,,,,
cifar10_proser_fedavg__split04__seed3__d0.1,cifar10,d0.1,proser_fedavg,4,3,0.2,0.05,0.05,5,12,S,0,0.0,0.0,,,,,,,,
cifar10_proser_fedavg__split04__seed3__d0.1,cifar10,d0.1,proser_fedavg,4,3,0.2,0.05,0.05,5,12,B,0,0.0,0.0,,,,,,,,
cifar10_proser_fedavg__split04__seed3__d0.5,cifar10,d0.5,proser_fedavg,4,3,0.2,0.05,0.05,5,12,H,1,0.3046922556718264,0.3046922556718264,,0.00031985032111275796,0.0034973421141844675,5.0,energy,energy,0.5,4.467269999526416
cifar10_proser_fedavg__split04__seed3__d0.5,cifar10,d0.5,proser_fedavg,4,3,0.2,0.05,0.05,5,12,S,1,0.3046922556718264,0.3046922556718264,0.17738905143777767,,,5.0,energy,energy,0.5,4.467269999526416
cifar10_proser_fedavg__split04__seed3__d0.5,cifar10,d0.5,proser_fedavg,4,3,0.2,0.05,0.05,5,12,B,1,0.2946506702779506,0.2946506702779506,0.19197963774156285,,,5.0,energy,energy,0.5,4.467269999526416
cifar10_proser_fedavg__split04__seed3__d5.0,cifar10,d5,proser_fedavg,4,3,0.2,0.05,0.05,5,12,H,1,0.3836809715599002,0.3836809715599002,,0.0013266732599163701,0.011940059339247331,5.0,energy,energy,0.5,5.459872988952841
cifar10_proser_fedavg__split04__seed3__d5.0,cifar10,d5,proser_fedavg,4,3,0.2,0.05,0.05,5,12,S,1,0.3836809715599002,0.3836809715599002,0.18987882032731435,,,5.0,energy,energy,0.5,5.459872988952841
cifar10_proser_fedavg__split04__seed3__d5.0,cifar10,d5,proser_fedavg,4,3,0.2,0.05,0.05,5,12,B,1,0.3205382840968935,0.3205382840968935,0.19656287073015027,,,9.0,margin,margin,0.5,0.999964528458573
cifar10_proser_fedavg__split04__seed4__d0.1,cifar10,d0.1,proser_fedavg,4,4,0.2,0.05,0.05,5,12,H,0,0.0,0.0,,,,,,,,
cifar10_proser_fedavg__split04__seed4__d0.1,cifar10,d0.1,proser_fedavg,4,4,0.2,0.05,0.05,5,12,S,0,0.0,0.0,,,,,,,,
cifar10_proser_fedavg__split04__seed4__d0.1,cifar10,d0.1,proser_fedavg,4,4,0.2,0.05,0.05,5,12,B,0,0.0,0.0,,,,,,,,
cifar10_proser_fedavg__split04__seed4__d0.5,cifar10,d0.5,proser_fedavg,4,4,0.2,0.05,0.05,5,12,H,1,0.1057690692233078,0.1057690692233078,,0.001444179312619199,0.01588597243881119,4.0,energy,energy,0.3,5.591848300053523
cifar10_proser_fedavg__split04__seed4__d0.5,cifar10,d0.5,proser_fedavg,4,4,0.2,0.05,0.05,5,12,S,1,0.1057690692233078,0.1057690692233078,0.18276441155505785,,,4.0,energy,energy,0.3,5.591848300053523
cifar10_proser_fedavg__split04__seed4__d0.5,cifar10,d0.5,proser_fedavg,4,4,0.2,0.05,0.05,5,12,B,0,0.0,0.0,,,,,,,,
cifar10_proser_fedavg__split04__seed4__d5.0,cifar10,d5,proser_fedavg,4,4,0.2,0.05,0.05,5,12,H,1,0.212986226954952,0.212986226954952,,4.45613384927121e-05,0.0004901747234198331,8.0,margin,margin,0.3,0.9999955296516418
cifar10_proser_fedavg__split04__seed4__d5.0,cifar10,d5,proser_fedavg,4,4,0.2,0.05,0.05,5,12,S,1,0.212986226954952,0.212986226954952,0.15397600199799538,,,8.0,margin,margin,0.3,0.9999955296516418
cifar10_proser_fedavg__split04__seed4__d5.0,cifar10,d5,proser_fedavg,4,4,0.2,0.05,0.05,5,12,B,1,0.2041819170541893,0.2041819170541893,0.17147326979091887,,,8.0,margin,margin,0.3,0.9999955296516418
cifar10_proser_fedavg__split05__seed0__d0.1,cifar10,d0.1,proser_fedavg,5,0,0.2,0.05,0.05,5,12,H,0,0.0,0.0,,,,,,,,
cifar10_proser_fedavg__split05__seed0__d0.1,cifar10,d0.1,proser_fedavg,5,0,0.2,0.05,0.05,5,12,S,0,0.0,0.0,,,,,,,,
cifar10_proser_fedavg__split05__seed0__d0.1,cifar10,d0.1,proser_fedavg,5,0,0.2,0.05,0.05,5,12,B,0,0.0,0.0,,,,,,,,
cifar10_proser_fedavg__split05__seed0__d0.5,cifar10,d0.5,proser_fedavg,5,0,0.2,0.05,0.05,5,12,H,0,0.0,0.0,,,,,,,,
