semantic_id,dataset,condition,d,arm,method,validity_status,alpha,delta_r,delta_c,J,selector_score,selector_gamma,selector_threshold,selector_proposal_feasible,selector_prop_coverage,selector_prop_risk,true_worst_client_risk,true_min_client_coverage,simulation_seed,B,ucb_coverage_count,empirical_ucb_coverage,certified_count,cert_rate,unsafe_certified_count,unsafe_cert_rate,unsafe_given_cert_rate,EffectiveCertCov,CondCertCov,effective_true_min_coverage,mean_ucb,ucb_q05,ucb_q50,ucb_q95
cifar10_proser_fedavg__split05__seed1__d0.5,cifar10,d0.5,0.5,proser_fedavg,fedcore_noJ,valid full-simplex fixed-selector CP,0.2,0.05,0.05,5,margin,1.0,0.9786222551179968,1,0.6521865889212828,0.19892713455520786,0.22304283604135894,0.6488326848249028,384968459,1000,1000,1.0,0,0.0,0,0.0,,0.0,,0.0,0.28185463963016677,0.2557204054960169,0.28067839454916993,0.3116478594465836
cifar10_proser_fedavg__split05__seed1__d0.5,cifar10,d0.5,0.5,proser_fedavg,bonferroni_delta_over_J,valid simultaneous per-client CP,0.2,0.05,0.05,5,margin,1.0,0.9786222551179968,1,0.6521865889212828,0.19892713455520786,0.22304283604135894,0.6488326848249028,384968459,1000,1000,1.0,0,0.0,0,0.0,,0.0,,0.0,0.2989728602126499,0.27231033514529435,0.2977704992630724,0.3290821414955926
cifar10_proser_fedavg__split05__seed1__d0.5,cifar10,d0.5,0.5,proser_fedavg,pooled_CP_intentionally_invalid,invalid for worst-client target,0.2,0.05,0.05,5,margin,1.0,0.9786222551179968,1,0.6521865889212828,0.19892713455520786,0.22304283604135894,0.6488326848249028,384968459,1000,760,0.76,1,0.001,1,0.001,1.0,0.0006347976123015597,0.6347976123015597,0.0006488326848249027,0.2306423550965579,0.2127602786806107,0.2310013334703661,0.24797643959175983
cifar10_proser_fedavg__split05__seed1__d5.0,cifar10,d5,5.0,proser_fedavg,fedcore_noJ,valid full-simplex fixed-selector CP,0.2,0.05,0.05,5,margin,1.0,0.9991709530154199,1,0.6387755102040816,0.1994523048836148,0.21812596006144394,0.6108949416342413,3045678501,1000,1000,1.0,0,0.0,0,0.0,,0.0,,0.0,0.2796480823830845,0.2520566622420014,0.27880263137685135,0.30944149719423314
cifar10_proser_fedavg__split05__seed1__d5.0,cifar10,d5,5.0,proser_fedavg,bonferroni_delta_over_J,valid simultaneous per-client CP,0.2,0.05,0.05,5,margin,1.0,0.9991709530154199,1,0.6387755102040816,0.1994523048836148,0.21812596006144394,0.6108949416342413,3045678501,1000,1000,1.0,0,0.0,0,0.0,,0.0,,0.0,0.29714286751061353,0.26936044180469443,0.2963845934685223,0.3276953934183257
cifar10_proser_fedavg__split05__seed1__d5.0,cifar10,d5,5.0,proser_fedavg,pooled_CP_intentionally_invalid,invalid for worst-client target,0.2,0.05,0.05,5,margin,1.0,0.9991709530154199,1,0.6387755102040816,0.1994523048836148,0.21812596006144394,0.6108949416342413,3045678501,1000,699,0.699,10,0.01,10,0.01,1.0,0.006144322369654454,0.6144322369654455,0.0061089494163424135,0.22378668371739385,0.2066430769064015,0.22364805597288528,0.24143366336172087
cifar10_proser_fedavg__split05__seed2__d0.1,cifar10,d0.1,0.1,proser_fedavg,fedcore_noJ,valid full-simplex fixed-selector CP,0.2,0.05,0.05,5,margin,1.0,0.6980421433480687,1,0.24752186588921282,0.1978798586572438,0.22040816326530613,0.23832684824902725,3775380989,1000,1000,1.0,0,0.0,0,0.0,,0.0,,0.0,0.30649916775831126,0.2612403509829017,0.30494201862789894,0.35951467341377674
cifar10_proser_fedavg__split05__seed2__d0.1,cifar10,d0.1,0.1,proser_fedavg,bonferroni_delta_over_J,valid simultaneous per-client CP,0.2,0.05,0.05,5,margin,1.0,0.6980421433480687,1,0.24752186588921282,0.1978798586572438,0.22040816326530613,0.23832684824902725,3775380989,1000,1000,1.0,0,0.0,0,0.0,,0.0,,0.0,0.3354380346853983,0.2891262185706431,0.33387850386875007,0.3893517954310241
cifar10_proser_fedavg__split05__seed2__d0.1,cifar10,d0.1,0.1,proser_fedavg,pooled_CP_intentionally_invalid,invalid for worst-client target,0.2,0.05,0.05,5,margin,1.0,0.6980421433480687,1,0.24752186588921282,0.1978798586572438,0.22040816326530613,0.23832684824902725,3775380989,1000,246,0.246,245,0.245,245,0.245,1.0,0.058988205489140036,0.24076818566995933,0.058390077821011674,0.210347609065521,0.18499104987586185,0.21023930691736345,0.23629367377994082
cifar10_proser_fedavg__split05__seed2__d0.5,cifar10,d0.5,0.5,proser_fedavg,fedcore_noJ,valid full-simplex fixed-selector CP,0.2,0.05,0.05,5,energy,1.0,3.322580245027574,1,0.6288629737609329,0.19888734353268428,0.2094081942336874,0.6118677042801557,135470142,1000,1000,1.0,0,0.0,0,0.0,,0.0,,0.0,0.268003113658958,0.24183479782764145,0.26763691067330336,0.29619562997270055
cifar10_proser_fedavg__split05__seed2__d0.5,cifar10,d0.5,0.5,proser_fedavg,bonferroni_delta_over_J,valid simultaneous per-client CP,0.2,0.05,0.05,5,energy,1.0,3.322580245027574,1,0.6288629737609329,0.19888734353268428,0.2094081942336874,0.6118677042801557,135470142,1000,1000,1.0,0,0.0,0,0.0,,0.0,,0.0,0.28517384882369684,0.25852062331182646,0.2847257261996182,0.31376975232697973
cifar10_proser_fedavg__split05__seed2__d0.5,cifar10,d0.5,0.5,proser_fedavg,pooled_CP_intentionally_invalid,invalid for worst-client target,0.2,0.05,0.05,5,energy,1.0,3.322580245027574,1,0.6288629737609329,0.19888734353268428,0.2094081942336874,0.6118677042801557,135470142,1000,655,0.655,73,0.073,73,0.073,1.0,0.0450674885901895,0.6173628573998562,0.04466634241245136,0.21380949024229662,0.19808414276024827,0.2138018428975817,0.2303194424566809
cifar10_proser_fedavg__split05__seed2__d5.0,cifar10,d5,5.0,proser_fedavg,fedcore_noJ,valid full-simplex fixed-selector CP,0.2,0.05,0.05,5,margin,1.0,0.9939528853199554,1,0.6588921282798834,0.1986725663716814,0.20821529745042494,0.642023346303502,2508109178,1000,1000,1.0,0,0.0,0,0.0,,0.0,,0.0,0.26550533868117726,0.23980737323785795,0.2640326346641266,0.2963284796120086
cifar10_proser_fedavg__split05__seed2__d5.0,cifar10,d5,5.0,proser_fedavg,bonferroni_delta_over_J,valid simultaneous per-client CP,0.2,0.05,0.05,5,margin,1.0,0.9939528853199554,1,0.6588921282798834,0.1986725663716814,0.20821529745042494,0.642023346303502,2508109178,1000,1000,1.0,0,0.0,0,0.0,,0.0,,0.0,0.282143723269644,0.25595434654457017,0.2806586837453149,0.3135837266241993
cifar10_proser_fedavg__split05__seed2__d5.0,cifar10,d5,5.0,proser_fedavg,pooled_CP_intentionally_invalid,invalid for worst-client target,0.2,0.05,0.05,5,margin,1.0,0.9939528853199554,1,0.6588921282798834,0.1986725663716814,0.20821529745042494,0.642023346303502,2508109178,1000,705,0.705,92,0.092,92,0.092,1.0,0.059825049832528295,0.650272280788351,0.05906614785992218,0.21334660203082387,0.19707359762347565,0.21336324875915583,0.22946224137262286
cifar10_proser_fedavg__split05__seed3__d0.1,cifar10,d0.1,0.1,proser_fedavg,fedcore_noJ,valid full-simplex fixed-selector CP,0.2,0.05,0.05,5,margin,1.0,0.961540389419798,1,0.3379008746355685,0.1993097497842968,0.2238372093023256,0.31809338521400776,938507619,1000,1000,1.0,0,0.0,0,0.0,,0.0,,0.0,0.3074149061446927,0.2716951993831821,0.3060902460143673,0.34693728772090465
cifar10_proser_fedavg__split05__seed3__d0.1,cifar10,d0.1,0.1,proser_fedavg,bonferroni_delta_over_J,valid simultaneous per-client CP,0.2,0.05,0.05,5,margin,1.0,0.961540389419798,1,0.3379008746355685,0.1993097497842968,0.2238372093023256,0.31809338521400776,938507619,1000,1000,1.0,0,0.0,0,0.0,,0.0,,0.0,0.332233459844198,0.2953661688091739,0.3307042223293537,0.3724305905028361
cifar10_proser_fedavg__split05__seed3__d0.1,cifar10,d0.1,0.1,proser_fedavg,pooled_CP_intentionally_invalid,invalid for worst-client target,0.2,0.05,0.05,5,margin,1.0,0.961540389419798,1,0.3379008746355685,0.1993097497842968,0.2238372093023256,0.31809338521400776,938507619,1000,669,0.669,15,0.015,15,0.015,1.0,0.0047491371583067345,0.3166091438871156,0.004771400778210116,0.2301717102430136,0.20837468961716504,0.23074412732723837,0.2524083342672294
cifar10_proser_fedavg__split05__seed3__d0.5,cifar10,d0.5,0.5,proser_fedavg,fedcore_noJ,valid full-simplex fixed-selector CP,0.2,0.05,0.05,5,margin,1.0,0.9865333830632493,1,0.6288629737609329,0.19842373667130273,0.2106060606060606,0.603112840466926,2769757550,1000,1000,1.0,0,0.0,0,0.0,,0.0,,0.0,0.2695994085876754,0.24440863127361734,0.2677555538340854,0.2986606106597481
cifar10_proser_fedavg__split05__seed3__d0.5,cifar10,d0.5,0.5,proser_fedavg,bonferroni_delta_over_J,valid simultaneous per-client CP,0.2,0.05,0.05,5,margin,1.0,0.9865333830632493,1,0.6288629737609329,0.19842373667130273,0.2106060606060606,0.603112840466926,2769757550,1000,1000,1.0,0,0.0,0,0.0,,0.0,,0.0,0.2868039452959275,0.2608455814358118,0.2849520731242866,0.3165084565980988
cifar10_proser_fedavg__split05__seed3__d0.5,cifar10,d0.5,0.5,proser_fedavg,pooled_CP_intentionally_invalid,invalid for worst-client target,0.2,0.05,0.05,5,margin,1.0,0.9865333830632493,1,0.6288629737609329,0.19842373667130273,0.2106060606060606,0.603112840466926,2769757550,1000,738,0.738,41,0.041,41,0.041,1.0,0.02521243212868376,0.6149373689922869,0.02472762645914397,0.21710453977691874,0.20114286866674744,0.21723466109230136,0.23340153553003748
cifar10_proser_fedavg__split05__seed3__d5.0,cifar10,d5,5.0,proser_fedavg,fedcore_noJ,valid full-simplex fixed-selector CP,0.2,0.05,0.05,5,margin,1.0,0.9995219073566705,1,0.6186588921282798,0.1998114985862394,0.1952755905511811,0.617704280155642,1357309716,1000,1000,1.0,0,0.0,0,0.0,,0.0,,0.0,0.25793459290043586,0.2330323059087662,0.2567525665999306,0.28627691567666314
cifar10_proser_fedavg__split05__seed3__d5.0,cifar10,d5,5.0,proser_fedavg,bonferroni_delta_over_J,valid simultaneous per-client CP,0.2,0.05,0.05,5,margin,1.0,0.9995219073566705,1,0.6186588921282798,0.1998114985862394,0.1952755905511811,0.617704280155642,1357309716,1000,1000,1.0,0,0.0,0,0.0,,0.0,,0.0,0.27505407553487365,0.24964667977727542,0.27392346556277836,0.3037801313497365
cifar10_proser_fedavg__split05__seed3__d5.0,cifar10,d5,5.0,proser_fedavg,pooled_CP_intentionally_invalid,invalid for worst-client target,0.2,0.05,0.05,5,margin,1.0,0.9995219073566705,1,0.6186588921282798,0.1998114985862394,0.1952755905511811,0.617704280155642,1357309716,1000,874,0.874,247,0.247,0,0.0,0.0,0.15150507275173045,0.6133808613430379,0.15257295719844358,0.20686319364873434,0.19078887427780758,0.20664053352950623,0.2239160381381775
cifar10_proser_fedavg__split05__seed4__d0.1,cifar10,d0.1,0.1,proser_fedavg,fedcore_noJ,valid full-simplex fixed-selector CP,0.2,0.05,0.05,5,margin,1.0,0.9993628851546092,1,0.10699708454810496,0.19618528610354224,0.19047619047619047,0.09824902723735408,1243639234,1000,1000,1.0,0,0.0,0,0.0,,0.0,,0.0,0.35178541312485034,0.27939430547973426,0.34781575686368743,0.43723181228064906
cifar10_proser_fedavg__split05__seed4__d0.1,cifar10,d0.1,0.1,proser_fedavg,bonferroni_delta_over_J,valid simultaneous per-client CP,0.2,0.05,0.05,5,margin,1.0,0.9993628851546092,1,0.10699708454810496,0.19618528610354224,0.19047619047619047,0.09824902723735408,1243639234,1000,1000,1.0,0,0.0,0,0.0,,0.0,,0.0,0.3990014446499145,0.32724721343269403,0.39484261170360907,0.4893912341807947
cifar10_proser_fedavg__split05__seed4__d0.1,cifar10,d0.1,0.1,proser_fedavg,pooled_CP_intentionally_invalid,invalid for worst-client target,0.2,0.05,0.05,5,margin,1.0,0.9993628851546092,1,0.10699708454810496,0.19618528610354224,0.19047619047619047,0.09824902723735408,1243639234,1000,638,0.638,497,0.497,0,0.0,0.0,0.048432204315769244,0.09744910325104475,0.048829766536964976,0.19993677180539765,0.16052840752985523,0.2002579134517254,0.24175024861320912
cifar10_proser_fedavg__split05__seed4__d0.5,cifar10,d0.5,0.5,proser_fedavg,fedcore_noJ,valid full-simplex fixed-selector CP,0.2,0.05,0.05,5,energy,1.0,2.4881231792794423,1,0.5282798833819242,0.1986754966887417,0.23119266055045873,0.5252918287937743,2484529810,1000,1000,1.0,0,0.0,0,0.0,,0.0,,0.0,0.28821008805072323,0.2570085093123068,0.28597017909771993,0.32505434611045514
cifar10_proser_fedavg__split05__seed4__d0.5,cifar10,d0.5,0.5,proser_fedavg,bonferroni_delta_over_J,valid simultaneous per-client CP,0.2,0.05,0.05,5,energy,1.0,2.4881231792794423,1,0.5282798833819242,0.1986754966887417,0.23119266055045873,0.5252918287937743,2484529810,1000,1000,1.0,0,0.0,0,0.0,,0.0,,0.0,0.30737189980325696,0.2755784438942157,0.30506468494202343,0.3452809272519469
cifar10_proser_fedavg__split05__seed4__d0.5,cifar10,d0.5,0.5,proser_fedavg,pooled_CP_intentionally_invalid,invalid for worst-client target,0.2,0.05,0.05,5,energy,1.0,2.4881231792794423,1,0.5282798833819242,0.1986754966887417,0.23119266055045873,0.5252918287937743,2484529810,1000,278,0.278,16,0.016,16,0.016,1.0,0.00831898138979481,0.5199363368621757,0.00840466926070039,0.224716671081526,0.20699799192526805,0.2246728920437816,0.2439433624242843
cifar10_proser_fedavg__split05__seed4__d5.0,cifar10,d5,5.0,proser_fedavg,fedcore_noJ,valid full-simplex fixed-selector CP,0.2,0.05,0.05,5,margin,1.0,0.9988762227986568,1,0.6419825072886297,0.19981834695731154,0.2089783281733746,0.6021400778210116,1025371152,1000,1000,1.0,0,0.0,0,0.0,,0.0,,0.0,0.26476056504990597,0.23857600139219123,0.26370637383862927,0.29302012843213054
cifar10_proser_fedavg__split05__seed4__d5.0,cifar10,d5,5.0,proser_fedavg,bonferroni_delta_over_J,valid simultaneous per-client CP,0.2,0.05,0.05,5,margin,1.0,0.9988762227986568,1,0.6419825072886297,0.19981834695731154,0.2089783281733746,0.6021400778210116,1025371152,1000,1000,1.0,0,0.0,0,0.0,,0.0,,0.0,0.2819760355196738,0.25518052137145414,0.2807608928059485,0.31052224384866617
cifar10_proser_fedavg__split05__seed4__d5.0,cifar10,d5,5.0,proser_fedavg,pooled_CP_intentionally_invalid,invalid for worst-client target,0.2,0.05,0.05,5,margin,1.0,0.9988762227986568,1,0.6419825072886297,0.19981834695731154,0.2089783281733746,0.6021400778210116,1025371152,1000,582,0.582,153,0.153,153,0.153,1.0,0.09339742190526308,0.6104406660474712,0.09212743190661479,0.21075559658674656,0.19387405159593082,0.21099223744688422,0.22762098102735026
cifar10_proser_fedavg__split06__seed0__d0.1,cifar10,d0.1,0.1,proser_fedavg,fedcore_noJ,valid full-simplex fixed-selector CP,0.2,0.05,0.05,5,proser,,inf,0,0.0,0.0,0.0,0.0,1143400738,1000,1000,1.0,0,0.0,0,0.0,,0.0,,0.0,1.0,1.0,1.0,1.0
cifar10_proser_fedavg__split06__seed0__d0.1,cifar10,d0.1,0.1,proser_fedavg,bonferroni_delta_over_J,valid simultaneous per-client CP,0.2,0.05,0.05,5,proser,,inf,0,0.0,0.0,0.0,0.0,1143400738,1000,1000,1.0,0,0.0,0,0.0,,0.0,,0.0,1.0,1.0,1.0,1.0
cifar10_proser_fedavg__split06__seed0__d0.1,cifar10,d0.1,0.1,proser_fedavg,pooled_CP_intentionally_invalid,invalid for worst-client target,0.2,0.05,0.05,5,proser,,inf,0,0.0,0.0,0.0,0.0,1143400738,1000,1000,1.0,0,0.0,0,0.0,,0.0,,0.0,1.0,1.0,1.0,1.0
cifar10_proser_fedavg__split06__seed0__d0.5,cifar10,d0.5,0.5,proser_fedavg,fedcore_noJ,valid full-simplex fixed-selector CP,0.2,0.05,0.05,5,margin,1.0,0.984281373661896,1,0.6020408163265306,0.1990314769975787,0.20516962843295639,0.6021400778210116,2963258271,1000,1000,1.0,0,0.0,0,0.0,,0.0,,0.0,0.26675915848193976,0.2395601351593874,0.2663912960510049,0.29824861903298483
cifar10_proser_fedavg__split06__seed0__d0.5,cifar10,d0.5,0.5,proser_fedavg,bonferroni_delta_over_J,valid simultaneous per-client CP,0.2,0.05,0.05,5,margin,1.0,0.984281373661896,1,0.6020408163265306,0.1990314769975787,0.20516962843295639,0.6021400778210116,2963258271,1000,1000,1.0,0,0.0,0,0.0,,0.0,,0.0,0.2842649309295636,0.2564246921558465,0.28378120692652,0.31602214572589704
cifar10_proser_fedavg__split06__seed0__d0.5,cifar10,d0.5,0.5,proser_fedavg,pooled_CP_intentionally_invalid,invalid for worst-client target,0.2,0.05,0.05,5,margin,1.0,0.984281373661896,1,0.6020408163265306,0.1990314769975787,0.20516962843295639,0.6021400778210116,2963258271,1000,702,0.702,138,0.138,138,0.138,1.0,0.08276318699519948,0.5997332390956484,0.08309533073929962,0.21068625519128217,0.19465948734570593,0.21062541224494152,0.22717658114689435
cifar10_proser_fedavg__split06__seed0__d5.0,cifar10,d5,5.0,proser_fedavg,fedcore_noJ,valid full-simplex fixed-selector CP,0.2,0.05,0.05,5,proser,1.0,0.8687726029982934,1,0.6921282798833819,0.1992417860151643,0.20943134535367544,0.6780155642023347,3031242525,1000,1000,1.0,0,0.0,0,0.0,,0.0,,0.0,0.2679280159305217,0.24336657519737348,0.26702189476727534,0.2963153339759582
cifar10_proser_fedavg__split06__seed0__d5.0,cifar10,d5,5.0,proser_fedavg,bonferroni_delta_over_J,valid simultaneous per-client CP,0.2,0.05,0.05,5,proser,1.0,0.8687726029982934,1,0.6921282798833819,0.1992417860151643,0.20943134535367544,0.6780155642023347,3031242525,1000,1000,1.0,0,0.0,0,0.0,,0.0,,0.0,0.28426779960027104,0.2591483107406331,0.28322411409021414,0.3133505442681061
cifar10_proser_fedavg__split06__seed0__d5.0,cifar10,d5,5.0,proser_fedavg,pooled_CP_intentionally_invalid,invalid for worst-client target,0.2,0.05,0.05,5,proser,1.0,0.8687726029982934,1,0.6921282798833819,0.1992417860151643,0.20943134535367544,0.6780155642023347,3031242525,1000,829,0.829,26,0.026,26,0.026,1.0,0.01775765607682503,0.6829867721855781,0.0176284046692607,0.21873569601520373,0.20282593406622934,0.2187883890274162,0.2343875257031568
cifar10_proser_fedavg__split06__seed1__d0.1,cifar10,d0.1,0.1,proser_fedavg,fedcore_noJ,valid full-simplex fixed-selector CP,0.2,0.05,0.05,5,margin,1.0,0.6739607907856587,1,0.5282798833819242,0.1986754966887417,0.2215909090909091,0.4961089494163424,471933038,1000,1000,1.0,0,0.0,0,0.0,,0.0,,0.0,0.28778684324346016,0.2584607047715868,0.2861869203033513,0.3210794173016512
cifar10_proser_fedavg__split06__seed1__d0.1,cifar10,d0.1,0.1,proser_fedavg,bonferroni_delta_over_J,valid simultaneous per-client CP,0.2,0.05,0.05,5,margin,1.0,0.6739607907856587,1,0.5282798833819242,0.1986754966887417,0.2215909090909091,0.4961089494163424,471933038,1000,1000,1.0,0,0.0,0,0.0,,0.0,,0.0,0.3073941367494256,0.27763566607817264,0.3059415588135026,0.3414948603279863
cifar10_proser_fedavg__split06__seed1__d0.1,cifar10,d0.1,0.1,proser_fedavg,pooled_CP_intentionally_invalid,invalid for worst-client target,0.2,0.05,0.05,5,margin,1.0,0.6739607907856587,1,0.5282798833819242,0.1986754966887417,0.2215909090909091,0.4961089494163424,471933038,1000,674,0.674,8,0.008,8,0.008,1.0,0.00386678731843221,0.48334841480402624,0.003968871595330739,0.2271711058517177,0.20865450836802366,0.2268755314614055,0.24674069087162356
cifar10_proser_fedavg__split06__seed1__d0.5,cifar10,d0.5,0.5,proser_fedavg,fedcore_noJ,valid full-simplex fixed-selector CP,0.2,0.05,0.05,5,margin,1.0,0.9890329526818317,1,0.6956268221574344,0.1994970662196144,0.216255442670537,0.6605058365758755,846325239,1000,1000,1.0,0,0.0,0,0.0,,0.0,,0.0,0.2741163244918963,0.2484447602454761,0.2732076957668394,0.3034497504476961
cifar10_proser_fedavg__split06__seed1__d0.5,cifar10,d0.5,0.5,proser_fedavg,bonferroni_delta_over_J,valid simultaneous per-client CP,0.2,0.05,0.05,5,margin,1.0,0.9890329526818317,1,0.6956268221574344,0.1994970662196144,0.216255442670537,0.6605058365758755,846325239,1000,1000,1.0,0,0.0,0,0.0,,0.0,,0.0,0.29097803115059345,0.2648656763095727,0.29023368671202165,0.3209104461263239
cifar10_proser_fedavg__split06__seed1__d0.5,cifar10,d0.5,0.5,proser_fedavg,pooled_CP_intentionally_invalid,invalid for worst-client target,0.2,0.05,0.05,5,margin,1.0,0.9890329526818317,1,0.6956268221574344,0.1994970662196144,0.216255442670537,0.6605058365758755,846325239,1000,672,0.672,19,0.019,19,0.019,1.0,0.01244522579669826,0.6550118840367506,0.012549610894941634,0.22068910604538025,0.20442697954728983,0.2205998295459491,0.23725584922528464
cifar10_proser_fedavg__split06__seed1__d5.0,cifar10,d5,5.0,proser_fedavg,fedcore_noJ,valid full-simplex fixed-selector CP,0.2,0.05,0.05,5,energy,1.0,3.32828249421008,1,0.7291545189504374,0.19872051179528188,0.22131147540983606,0.7120622568093385,2690748585,1000,1000,1.0,0,0.0,0,0.0,,0.0,,0.0,0.2779029274889907,0.253562226659083,0.27709684264691165,0.3056758369007319
cifar10_proser_fedavg__split06__seed1__d5.0,cifar10,d5,5.0,proser_fedavg,bonferroni_delta_over_J,valid simultaneous per-client CP,0.2,0.05,0.05,5,energy,1.0,3.32828249421008,1,0.7291545189504374,0.19872051179528188,0.22131147540983606,0.7120622568093385,2690748585,1000,1000,1.0,0,0.0,0,0.0,,0.0,,0.0,0.2941836959451332,0.2693143193454998,0.2933754229442939,0.32229978969326983
cifar10_proser_fedavg__split06__seed1__d5.0,cifar10,d5,5.0,proser_fedavg,pooled_CP_intentionally_invalid,invalid for worst-client target,0.2,0.05,0.05,5,energy,1.0,3.32828249421008,1,0.7291545189504374,0.19872051179528188,0.22131147540983606,0.7120622568093385,2690748585,1000,751,0.751,2,0.002,2,0.002,1.0,0.0014331223201877795,0.7165611600938897,0.001424124513618677,0.22762036894148627,0.21227693387416585,0.22778526193442314,0.24236245804271167
cifar10_proser_fedavg__split06__seed2__d0.1,cifar10,d0.1,0.1,proser_fedavg,fedcore_noJ,valid full-simplex fixed-selector CP,0.2,0.05,0.05,5,margin,1.0,0.6752908927541114,1,0.18396501457725947,0.19968304278922344,0.2191780821917808,0.1605058365758755,515520656,1000,1000,1.0,0,0.0,0,0.0,,0.0,,0.0,0.3333042417907751,0.28501230784081477,0.3318153304145589,0.3915711397430139
cifar10_proser_fedavg__split06__seed2__d0.1,cifar10,d0.1,0.1,proser_fedavg,bonferroni_delta_over_J,valid simultaneous per-client CP,0.2,0.05,0.05,5,margin,1.0,0.6752908927541114,1,0.18396501457725947,0.19968304278922344,0.2191780821917808,0.1605058365758755,515520656,1000,1000,1.0,0,0.0,0,0.0,,0.0,,0.0,0.3677268810251128,0.3176734811022545,0.3653500087655564,0.4269898272119453
cifar10_proser_fedavg__split06__seed2__d0.1,cifar10,d0.1,0.1,proser_fedavg,pooled_CP_intentionally_invalid,invalid for worst-client target,0.2,0.05,0.05,5,margin,1.0,0.6752908927541114,1,0.18396501457725947,0.19968304278922344,0.2191780821917808,0.1605058365758755,515520656,1000,722,0.722,69,0.069,69,0.069,1.0,0.011579554484375141,0.16781963020833532,0.01107490272373541,0.23017932132472224,0.19658041440359392,0.23037847446322188,0.26154068365575267
