semantic_id,dataset,condition,d,arm,client,cert_raw_n,cert_unique_n,test_raw_n,test_unique_n,cert_test_unique_overlap,combined_raw_n,reservoir_unique_n,combined_duplication_rate,unique_accepted_n,unique_accepted_error_n,true_acceptance,true_risk,audit_draw_n
officehome_convnext_frozen__split06__seed4,officehome,frozen,,convnext_frozen_linear,1,1032,1032,639,639,0,1671,1671,0.0,462,130,0.2764811490125673,0.2813852813852814,1032
officehome_convnext_frozen__split06__seed4,officehome,frozen,,convnext_frozen_linear,2,1011,1011,624,624,0,1635,1635,0.0,856,204,0.5235474006116208,0.2383177570093458,1011
officehome_convnext_frozen__split06__seed4,officehome,frozen,,convnext_frozen_linear,3,997,997,623,623,0,1620,1620,0.0,826,190,0.5098765432098765,0.23002421307506055,997
officehome_convnext_frozen__split07__seed0,officehome,frozen,,convnext_frozen_linear,0,563,563,348,348,0,911,911,0.0,340,86,0.3732162458836443,0.2529411764705882,563
officehome_convnext_frozen__split07__seed0,officehome,frozen,,convnext_frozen_linear,1,990,990,609,609,0,1599,1599,0.0,478,131,0.29893683552220135,0.27405857740585776,990
officehome_convnext_frozen__split07__seed0,officehome,frozen,,convnext_frozen_linear,2,998,998,617,617,0,1615,1615,0.0,767,133,0.47492260061919506,0.17340286831812254,998
officehome_convnext_frozen__split07__seed0,officehome,frozen,,convnext_frozen_linear,3,1002,1002,622,622,0,1624,1624,0.0,805,172,0.4956896551724138,0.21366459627329193,1002
officehome_convnext_frozen__split07__seed1,officehome,frozen,,convnext_frozen_linear,0,563,563,348,348,0,911,911,0.0,332,82,0.36443468715697036,0.2469879518072289,563
officehome_convnext_frozen__split07__seed1,officehome,frozen,,convnext_frozen_linear,1,990,990,609,609,0,1599,1599,0.0,462,129,0.28893058161350843,0.2792207792207792,990
officehome_convnext_frozen__split07__seed1,officehome,frozen,,convnext_frozen_linear,2,998,998,617,617,0,1615,1615,0.0,764,135,0.47306501547987617,0.17670157068062828,998
officehome_convnext_frozen__split07__seed1,officehome,frozen,,convnext_frozen_linear,3,1002,1002,622,622,0,1624,1624,0.0,788,166,0.4852216748768473,0.21065989847715735,1002
officehome_convnext_frozen__split07__seed2,officehome,frozen,,convnext_frozen_linear,0,563,563,348,348,0,911,911,0.0,331,81,0.3633369923161361,0.24471299093655588,563
officehome_convnext_frozen__split07__seed2,officehome,frozen,,convnext_frozen_linear,1,990,990,609,609,0,1599,1599,0.0,475,139,0.2970606629143214,0.2926315789473684,990
officehome_convnext_frozen__split07__seed2,officehome,frozen,,convnext_frozen_linear,2,998,998,617,617,0,1615,1615,0.0,753,139,0.4662538699690402,0.1845949535192563,998
officehome_convnext_frozen__split07__seed2,officehome,frozen,,convnext_frozen_linear,3,1002,1002,622,622,0,1624,1624,0.0,790,172,0.48645320197044334,0.21772151898734177,1002
officehome_convnext_frozen__split07__seed3,officehome,frozen,,convnext_frozen_linear,0,563,563,348,348,0,911,911,0.0,325,78,0.3567508232711306,0.24,563
officehome_convnext_frozen__split07__seed3,officehome,frozen,,convnext_frozen_linear,1,990,990,609,609,0,1599,1599,0.0,455,120,0.2845528455284553,0.26373626373626374,990
officehome_convnext_frozen__split07__seed3,officehome,frozen,,convnext_frozen_linear,2,998,998,617,617,0,1615,1615,0.0,761,132,0.4712074303405573,0.17345597897503284,998
officehome_convnext_frozen__split07__seed3,officehome,frozen,,convnext_frozen_linear,3,1002,1002,622,622,0,1624,1624,0.0,788,166,0.4852216748768473,0.21065989847715735,1002
officehome_convnext_frozen__split07__seed4,officehome,frozen,,convnext_frozen_linear,0,563,563,348,348,0,911,911,0.0,335,85,0.3677277716794731,0.2537313432835821,563
officehome_convnext_frozen__split07__seed4,officehome,frozen,,convnext_frozen_linear,1,990,990,609,609,0,1599,1599,0.0,465,130,0.29080675422138835,0.27956989247311825,990
officehome_convnext_frozen__split07__seed4,officehome,frozen,,convnext_frozen_linear,2,998,998,617,617,0,1615,1615,0.0,757,129,0.46873065015479876,0.17040951122853368,998
officehome_convnext_frozen__split07__seed4,officehome,frozen,,convnext_frozen_linear,3,1002,1002,622,622,0,1624,1624,0.0,799,171,0.4919950738916256,0.21401752190237797,1002
officehome_convnext_frozen__split08__seed0,officehome,frozen,,convnext_frozen_linear,0,531,531,326,326,0,857,857,0.0,336,78,0.3920653442240373,0.23214285714285715,531
officehome_convnext_frozen__split08__seed0,officehome,frozen,,convnext_frozen_linear,1,953,953,593,593,0,1546,1546,0.0,398,77,0.2574385510996119,0.1934673366834171,953
officehome_convnext_frozen__split08__seed0,officehome,frozen,,convnext_frozen_linear,2,1021,1021,639,639,0,1660,1660,0.0,761,184,0.45843373493975903,0.24178712220762155,1021
officehome_convnext_frozen__split08__seed0,officehome,frozen,,convnext_frozen_linear,3,1047,1047,653,653,0,1700,1700,0.0,723,179,0.4252941176470588,0.2475795297372061,1047
officehome_convnext_frozen__split08__seed1,officehome,frozen,,convnext_frozen_linear,0,531,531,326,326,0,857,857,0.0,336,79,0.3920653442240373,0.23511904761904762,531
officehome_convnext_frozen__split08__seed1,officehome,frozen,,convnext_frozen_linear,1,953,953,593,593,0,1546,1546,0.0,381,70,0.24644243208279432,0.1837270341207349,953
officehome_convnext_frozen__split08__seed1,officehome,frozen,,convnext_frozen_linear,2,1021,1021,639,639,0,1660,1660,0.0,757,176,0.45602409638554214,0.23249669749009247,1021
officehome_convnext_frozen__split08__seed1,officehome,frozen,,convnext_frozen_linear,3,1047,1047,653,653,0,1700,1700,0.0,717,169,0.42176470588235293,0.23570432357043236,1047
officehome_convnext_frozen__split08__seed2,officehome,frozen,,convnext_frozen_linear,0,531,531,326,326,0,857,857,0.0,330,75,0.38506417736289383,0.22727272727272727,531
officehome_convnext_frozen__split08__seed2,officehome,frozen,,convnext_frozen_linear,1,953,953,593,593,0,1546,1546,0.0,374,69,0.24191461836998707,0.18449197860962566,953
officehome_convnext_frozen__split08__seed2,officehome,frozen,,convnext_frozen_linear,2,1021,1021,639,639,0,1660,1660,0.0,749,177,0.4512048192771084,0.2363150867823765,1021
officehome_convnext_frozen__split08__seed2,officehome,frozen,,convnext_frozen_linear,3,1047,1047,653,653,0,1700,1700,0.0,697,165,0.41,0.23672883787661406,1047
officehome_convnext_frozen__split08__seed3,officehome,frozen,,convnext_frozen_linear,0,531,531,326,326,0,857,857,0.0,330,75,0.38506417736289383,0.22727272727272727,531
officehome_convnext_frozen__split08__seed3,officehome,frozen,,convnext_frozen_linear,1,953,953,593,593,0,1546,1546,0.0,376,68,0.24320827943078913,0.18085106382978725,953
officehome_convnext_frozen__split08__seed3,officehome,frozen,,convnext_frozen_linear,2,1021,1021,639,639,0,1660,1660,0.0,745,168,0.44879518072289154,0.22550335570469798,1021
officehome_convnext_frozen__split08__seed3,officehome,frozen,,convnext_frozen_linear,3,1047,1047,653,653,0,1700,1700,0.0,708,163,0.4164705882352941,0.23022598870056496,1047
officehome_convnext_frozen__split08__seed4,officehome,frozen,,convnext_frozen_linear,0,531,531,326,326,0,857,857,0.0,335,78,0.3908984830805134,0.23283582089552238,531
officehome_convnext_frozen__split08__seed4,officehome,frozen,,convnext_frozen_linear,1,953,953,593,593,0,1546,1546,0.0,378,70,0.2445019404915912,0.18518518518518517,953
officehome_convnext_frozen__split08__seed4,officehome,frozen,,convnext_frozen_linear,2,1021,1021,639,639,0,1660,1660,0.0,748,173,0.4506024096385542,0.23128342245989306,1021
officehome_convnext_frozen__split08__seed4,officehome,frozen,,convnext_frozen_linear,3,1047,1047,653,653,0,1700,1700,0.0,710,171,0.4176470588235294,0.24084507042253522,1047
officehome_convnext_frozen__split09__seed0,officehome,frozen,,convnext_frozen_linear,0,534,534,332,332,0,866,866,0.0,312,48,0.36027713625866054,0.15384615384615385,534
officehome_convnext_frozen__split09__seed0,officehome,frozen,,convnext_frozen_linear,1,1005,1005,626,626,0,1631,1631,0.0,471,137,0.28877988963825874,0.2908704883227176,1005
officehome_convnext_frozen__split09__seed0,officehome,frozen,,convnext_frozen_linear,2,997,997,617,617,0,1614,1614,0.0,814,179,0.5043370508054523,0.2199017199017199,997
officehome_convnext_frozen__split09__seed0,officehome,frozen,,convnext_frozen_linear,3,1006,1006,623,623,0,1629,1629,0.0,773,155,0.474524248004911,0.20051746442432083,1006
officehome_convnext_frozen__split09__seed1,officehome,frozen,,convnext_frozen_linear,0,534,534,332,332,0,866,866,0.0,314,52,0.3625866050808314,0.16560509554140126,534
officehome_convnext_frozen__split09__seed1,officehome,frozen,,convnext_frozen_linear,1,1005,1005,626,626,0,1631,1631,0.0,471,143,0.28877988963825874,0.3036093418259023,1005
officehome_convnext_frozen__split09__seed1,officehome,frozen,,convnext_frozen_linear,2,997,997,617,617,0,1614,1614,0.0,814,177,0.5043370508054523,0.21744471744471744,997
officehome_convnext_frozen__split09__seed1,officehome,frozen,,convnext_frozen_linear,3,1006,1006,623,623,0,1629,1629,0.0,771,156,0.4732965009208103,0.20233463035019456,1006
officehome_convnext_frozen__split09__seed2,officehome,frozen,,convnext_frozen_linear,0,534,534,332,332,0,866,866,0.0,306,43,0.3533487297921478,0.14052287581699346,534
officehome_convnext_frozen__split09__seed2,officehome,frozen,,convnext_frozen_linear,1,1005,1005,626,626,0,1631,1631,0.0,461,130,0.2826486817903127,0.28199566160520606,1005
officehome_convnext_frozen__split09__seed2,officehome,frozen,,convnext_frozen_linear,2,997,997,617,617,0,1614,1614,0.0,801,167,0.4962825278810409,0.20848938826466917,997
officehome_convnext_frozen__split09__seed2,officehome,frozen,,convnext_frozen_linear,3,1006,1006,623,623,0,1629,1629,0.0,763,145,0.46838551258440764,0.19003931847968544,1006
officehome_convnext_frozen__split09__seed3,officehome,frozen,,convnext_frozen_linear,0,534,534,332,332,0,866,866,0.0,306,45,0.3533487297921478,0.14705882352941177,534
officehome_convnext_frozen__split09__seed3,officehome,frozen,,convnext_frozen_linear,1,1005,1005,626,626,0,1631,1631,0.0,464,133,0.28448804414469653,0.28663793103448276,1005
officehome_convnext_frozen__split09__seed3,officehome,frozen,,convnext_frozen_linear,2,997,997,617,617,0,1614,1614,0.0,791,168,0.49008674101610905,0.21238938053097345,997
officehome_convnext_frozen__split09__seed3,officehome,frozen,,convnext_frozen_linear,3,1006,1006,623,623,0,1629,1629,0.0,761,149,0.4671577655003069,0.19579500657030224,1006
officehome_convnext_frozen__split09__seed4,officehome,frozen,,convnext_frozen_linear,0,534,534,332,332,0,866,866,0.0,317,50,0.36605080831408776,0.15772870662460567,534
officehome_convnext_frozen__split09__seed4,officehome,frozen,,convnext_frozen_linear,1,1005,1005,626,626,0,1631,1631,0.0,464,135,0.28448804414469653,0.29094827586206895,1005
officehome_convnext_frozen__split09__seed4,officehome,frozen,,convnext_frozen_linear,2,997,997,617,617,0,1614,1614,0.0,810,173,0.5018587360594795,0.21358024691358024,997
officehome_convnext_frozen__split09__seed4,officehome,frozen,,convnext_frozen_linear,3,1006,1006,623,623,0,1629,1629,0.0,782,160,0.480049109883364,0.20460358056265984,1006
officehome_convnext_full__split00__seed0,officehome,full,,convnext_full_ft,0,510,510,317,317,0,827,827,0.0,308,50,0.3724304715840387,0.16233766233766234,510
officehome_convnext_full__split00__seed0,officehome,full,,convnext_full_ft,1,978,978,607,607,0,1585,1585,0.0,619,153,0.3905362776025237,0.24717285945072698,978
officehome_convnext_full__split00__seed0,officehome,full,,convnext_full_ft,2,997,997,616,616,0,1613,1613,0.0,854,173,0.5294482331060136,0.202576112412178,997
officehome_convnext_full__split00__seed0,officehome,full,,convnext_full_ft,3,1000,1000,621,621,0,1621,1621,0.0,762,139,0.4700801974090068,0.18241469816272965,1000
officehome_convnext_full__split00__seed1,officehome,full,,convnext_full_ft,0,510,510,317,317,0,827,827,0.0,328,62,0.3966142684401451,0.18902439024390244,510
officehome_convnext_full__split00__seed1,officehome,full,,convnext_full_ft,1,978,978,607,607,0,1585,1585,0.0,620,135,0.3911671924290221,0.21774193548387097,978
officehome_convnext_full__split00__seed1,officehome,full,,convnext_full_ft,2,997,997,616,616,0,1613,1613,0.0,876,192,0.5430874147551147,0.2191780821917808,997
officehome_convnext_full__split00__seed1,officehome,full,,convnext_full_ft,3,1000,1000,621,621,0,1621,1621,0.0,791,156,0.4879703886489821,0.1972187104930468,1000
officehome_convnext_full__split00__seed2,officehome,full,,convnext_full_ft,0,510,510,317,317,0,827,827,0.0,325,67,0.39298669891172916,0.20615384615384616,510
officehome_convnext_full__split00__seed2,officehome,full,,convnext_full_ft,1,978,978,607,607,0,1585,1585,0.0,643,164,0.4056782334384858,0.25505443234836706,978
officehome_convnext_full__split00__seed2,officehome,full,,convnext_full_ft,2,997,997,616,616,0,1613,1613,0.0,883,202,0.5474271543707377,0.2287655719139298,997
officehome_convnext_full__split00__seed2,officehome,full,,convnext_full_ft,3,1000,1000,621,621,0,1621,1621,0.0,798,168,0.4922887106724244,0.21052631578947367,1000
officehome_convnext_full__split00__seed3,officehome,full,,convnext_full_ft,0,510,510,317,317,0,827,827,0.0,338,69,0.40870616686819833,0.20414201183431951,510
officehome_convnext_full__split00__seed3,officehome,full,,convnext_full_ft,1,978,978,607,607,0,1585,1585,0.0,646,153,0.4075709779179811,0.23684210526315788,978
officehome_convnext_full__split00__seed3,officehome,full,,convnext_full_ft,2,997,997,616,616,0,1613,1613,0.0,872,184,0.5406075635461872,0.21100917431192662,997
officehome_convnext_full__split00__seed3,officehome,full,,convnext_full_ft,3,1000,1000,621,621,0,1621,1621,0.0,796,162,0.4910549043800123,0.20351758793969849,1000
officehome_convnext_full__split00__seed4,officehome,full,,convnext_full_ft,0,510,510,317,317,0,827,827,0.0,341,71,0.41233373639661425,0.20821114369501467,510
officehome_convnext_full__split00__seed4,officehome,full,,convnext_full_ft,1,978,978,607,607,0,1585,1585,0.0,625,150,0.3943217665615142,0.24,978
officehome_convnext_full__split00__seed4,officehome,full,,convnext_full_ft,2,997,997,616,616,0,1613,1613,0.0,859,192,0.532548047117173,0.22351571594877764,997
officehome_convnext_full__split00__seed4,officehome,full,,convnext_full_ft,3,1000,1000,621,621,0,1621,1621,0.0,766,155,0.47254780999383095,0.20234986945169714,1000
officehome_convnext_full__split01__seed0,officehome,full,,convnext_full_ft,0,562,562,346,346,0,908,908,0.0,245,45,0.2698237885462555,0.1836734693877551,562
officehome_convnext_full__split01__seed0,officehome,full,,convnext_full_ft,1,990,990,614,614,0,1604,1604,0.0,540,120,0.33665835411471323,0.2222222222222222,990
officehome_convnext_full__split01__seed0,officehome,full,,convnext_full_ft,2,995,995,620,620,0,1615,1615,0.0,822,191,0.5089783281733746,0.23236009732360097,995
officehome_convnext_full__split01__seed0,officehome,full,,convnext_full_ft,3,1024,1024,640,640,0,1664,1664,0.0,726,159,0.4362980769230769,0.2190082644628099,1024
officehome_convnext_full__split01__seed1,officehome,full,,convnext_full_ft,0,562,562,346,346,0,908,908,0.0,270,64,0.2973568281938326,0.23703703703703705,562
officehome_convnext_full__split01__seed1,officehome,full,,convnext_full_ft,1,990,990,614,614,0,1604,1604,0.0,533,102,0.3322942643391521,0.19136960600375236,990
officehome_convnext_full__split01__seed1,officehome,full,,convnext_full_ft,2,995,995,620,620,0,1615,1615,0.0,825,188,0.5108359133126935,0.22787878787878788,995
officehome_convnext_full__split01__seed1,officehome,full,,convnext_full_ft,3,1024,1024,640,640,0,1664,1664,0.0,727,160,0.43689903846153844,0.2200825309491059,1024
officehome_convnext_full__split01__seed2,officehome,full,,convnext_full_ft,0,562,562,346,346,0,908,908,0.0,277,62,0.30506607929515417,0.22382671480144403,562
officehome_convnext_full__split01__seed2,officehome,full,,convnext_full_ft,1,990,990,614,614,0,1604,1604,0.0,549,110,0.3422693266832918,0.20036429872495445,990
officehome_convnext_full__split01__seed2,officehome,full,,convnext_full_ft,2,995,995,620,620,0,1615,1615,0.0,845,197,0.5232198142414861,0.2331360946745562,995
officehome_convnext_full__split01__seed2,officehome,full,,convnext_full_ft,3,1024,1024,640,640,0,1664,1664,0.0,739,167,0.4441105769230769,0.2259810554803789,1024
officehome_convnext_full__split01__seed3,officehome,full,,convnext_full_ft,0,562,562,346,346,0,908,908,0.0,291,67,0.32048458149779735,0.23024054982817868,562
officehome_convnext_full__split01__seed3,officehome,full,,convnext_full_ft,1,990,990,614,614,0,1604,1604,0.0,560,108,0.3491271820448878,0.19285714285714287,990
officehome_convnext_full__split01__seed3,officehome,full,,convnext_full_ft,2,995,995,620,620,0,1615,1615,0.0,822,196,0.5089783281733746,0.2384428223844282,995
officehome_convnext_full__split01__seed3,officehome,full,,convnext_full_ft,3,1024,1024,640,640,0,1664,1664,0.0,733,161,0.4405048076923077,0.21964529331514324,1024
officehome_convnext_full__split01__seed4,officehome,full,,convnext_full_ft,0,562,562,346,346,0,908,908,0.0,272,60,0.29955947136563876,0.22058823529411764,562
officehome_convnext_full__split01__seed4,officehome,full,,convnext_full_ft,1,990,990,614,614,0,1604,1604,0.0,568,128,0.3541147132169576,0.22535211267605634,990
officehome_convnext_full__split01__seed4,officehome,full,,convnext_full_ft,2,995,995,620,620,0,1615,1615,0.0,836,187,0.5176470588235295,0.2236842105263158,995
officehome_convnext_full__split01__seed4,officehome,full,,convnext_full_ft,3,1024,1024,640,640,0,1664,1664,0.0,755,176,0.45372596153846156,0.23311258278145697,1024
officehome_convnext_full__split02__seed0,officehome,full,,convnext_full_ft,0,536,536,329,329,0,865,865,0.0,315,64,0.36416184971098264,0.20317460317460317,536
officehome_convnext_full__split02__seed0,officehome,full,,convnext_full_ft,1,978,978,607,607,0,1585,1585,0.0,612,140,0.3861198738170347,0.22875816993464052,978
officehome_convnext_full__split02__seed0,officehome,full,,convnext_full_ft,2,1017,1017,631,631,0,1648,1648,0.0,813,168,0.4933252427184466,0.2066420664206642,1017
officehome_convnext_full__split02__seed0,officehome,full,,convnext_full_ft,3,1017,1017,627,627,0,1644,1644,0.0,817,188,0.49695863746958635,0.23011015911872704,1017
officehome_convnext_full__split02__seed1,officehome,full,,convnext_full_ft,0,536,536,329,329,0,865,865,0.0,333,69,0.38497109826589593,0.2072072072072072,536
officehome_convnext_full__split02__seed1,officehome,full,,convnext_full_ft,1,978,978,607,607,0,1585,1585,0.0,591,122,0.3728706624605678,0.20642978003384094,978
officehome_convnext_full__split02__seed1,officehome,full,,convnext_full_ft,2,1017,1017,631,631,0,1648,1648,0.0,793,155,0.4811893203883495,0.19546027742749053,1017
officehome_convnext_full__split02__seed1,officehome,full,,convnext_full_ft,3,1017,1017,627,627,0,1644,1644,0.0,811,186,0.49330900243309,0.22934648581997533,1017
officehome_convnext_full__split02__seed2,officehome,full,,convnext_full_ft,0,536,536,329,329,0,865,865,0.0,346,77,0.4,0.22254335260115607,536
officehome_convnext_full__split02__seed2,officehome,full,,convnext_full_ft,1,978,978,607,607,0,1585,1585,0.0,626,143,0.3949526813880126,0.22843450479233227,978
officehome_convnext_full__split02__seed2,officehome,full,,convnext_full_ft,2,1017,1017,631,631,0,1648,1648,0.0,807,171,0.48968446601941745,0.21189591078066913,1017
officehome_convnext_full__split02__seed2,officehome,full,,convnext_full_ft,3,1017,1017,627,627,0,1644,1644,0.0,814,195,0.4951338199513382,0.23955773955773957,1017
officehome_convnext_full__split02__seed3,officehome,full,,convnext_full_ft,0,536,536,329,329,0,865,865,0.0,335,74,0.3872832369942196,0.2208955223880597,536
officehome_convnext_full__split02__seed3,officehome,full,,convnext_full_ft,1,978,978,607,607,0,1585,1585,0.0,614,132,0.38738170347003154,0.21498371335504887,978
officehome_convnext_full__split02__seed3,officehome,full,,convnext_full_ft,2,1017,1017,631,631,0,1648,1648,0.0,820,172,0.4975728155339806,0.2097560975609756,1017
officehome_convnext_full__split02__seed3,officehome,full,,convnext_full_ft,3,1017,1017,627,627,0,1644,1644,0.0,812,187,0.49391727493917276,0.23029556650246305,1017
officehome_convnext_full__split02__seed4,officehome,full,,convnext_full_ft,0,536,536,329,329,0,865,865,0.0,330,70,0.3815028901734104,0.21212121212121213,536
officehome_convnext_full__split02__seed4,officehome,full,,convnext_full_ft,1,978,978,607,607,0,1585,1585,0.0,592,122,0.37350157728706623,0.20608108108108109,978
officehome_convnext_full__split02__seed4,officehome,full,,convnext_full_ft,2,1017,1017,631,631,0,1648,1648,0.0,801,158,0.48604368932038833,0.1972534332084894,1017
officehome_convnext_full__split02__seed4,officehome,full,,convnext_full_ft,3,1017,1017,627,627,0,1644,1644,0.0,778,171,0.4732360097323601,0.21979434447300772,1017
officehome_convnext_full__split03__seed0,officehome,full,,convnext_full_ft,0,561,561,344,344,0,905,905,0.0,284,46,0.3138121546961326,0.1619718309859155,561
officehome_convnext_full__split03__seed0,officehome,full,,convnext_full_ft,1,1016,1016,628,628,0,1644,1644,0.0,575,126,0.3497566909975669,0.21913043478260869,1016
officehome_convnext_full__split03__seed0,officehome,full,,convnext_full_ft,2,992,992,612,612,0,1604,1604,0.0,849,179,0.5293017456359103,0.21083627797408716,992
officehome_convnext_full__split03__seed0,officehome,full,,convnext_full_ft,3,1010,1010,628,628,0,1638,1638,0.0,724,130,0.442002442002442,0.17955801104972377,1010
officehome_convnext_full__split03__seed1,officehome,full,,convnext_full_ft,0,561,561,344,344,0,905,905,0.0,277,46,0.3060773480662983,0.16606498194945848,561
officehome_convnext_full__split03__seed1,officehome,full,,convnext_full_ft,1,1016,1016,628,628,0,1644,1644,0.0,590,136,0.3588807785888078,0.2305084745762712,1016
officehome_convnext_full__split03__seed1,officehome,full,,convnext_full_ft,2,992,992,612,612,0,1604,1604,0.0,846,168,0.527431421446384,0.19858156028368795,992
officehome_convnext_full__split03__seed1,officehome,full,,convnext_full_ft,3,1010,1010,628,628,0,1638,1638,0.0,741,146,0.4523809523809524,0.1970310391363023,1010
officehome_convnext_full__split03__seed2,officehome,full,,convnext_full_ft,0,561,561,344,344,0,905,905,0.0,271,47,0.2994475138121547,0.17343173431734318,561
officehome_convnext_full__split03__seed2,officehome,full,,convnext_full_ft,1,1016,1016,628,628,0,1644,1644,0.0,579,131,0.3521897810218978,0.22625215889464595,1016
officehome_convnext_full__split03__seed2,officehome,full,,convnext_full_ft,2,992,992,612,612,0,1604,1604,0.0,815,150,0.5081047381546134,0.18404907975460122,992
officehome_convnext_full__split03__seed2,officehome,full,,convnext_full_ft,3,1010,1010,628,628,0,1638,1638,0.0,715,131,0.4365079365079365,0.18321678321678322,1010
officehome_convnext_full__split03__seed3,officehome,full,,convnext_full_ft,0,561,561,344,344,0,905,905,0.0,283,52,0.312707182320442,0.18374558303886926,561
officehome_convnext_full__split03__seed3,officehome,full,,convnext_full_ft,1,1016,1016,628,628,0,1644,1644,0.0,600,146,0.36496350364963503,0.24333333333333335,1016
officehome_convnext_full__split03__seed3,officehome,full,,convnext_full_ft,2,992,992,612,612,0,1604,1604,0.0,845,169,0.5268079800498753,0.2,992
officehome_convnext_full__split03__seed3,officehome,full,,convnext_full_ft,3,1010,1010,628,628,0,1638,1638,0.0,715,135,0.4365079365079365,0.1888111888111888,1010
officehome_convnext_full__split03__seed4,officehome,full,,convnext_full_ft,0,561,561,344,344,0,905,905,0.0,248,39,0.2740331491712707,0.15725806451612903,561
officehome_convnext_full__split03__seed4,officehome,full,,convnext_full_ft,1,1016,1016,628,628,0,1644,1644,0.0,557,117,0.33880778588807786,0.21005385996409337,1016
officehome_convnext_full__split03__seed4,officehome,full,,convnext_full_ft,2,992,992,612,612,0,1604,1604,0.0,852,175,0.5311720698254364,0.20539906103286384,992
officehome_convnext_full__split03__seed4,officehome,full,,convnext_full_ft,3,1010,1010,628,628,0,1638,1638,0.0,724,132,0.442002442002442,0.18232044198895028,1010
officehome_convnext_full__split04__seed0,officehome,full,,convnext_full_ft,0,526,526,327,327,0,853,853,0.0,304,63,0.3563892145369285,0.20723684210526316,526
officehome_convnext_full__split04__seed0,officehome,full,,convnext_full_ft,1,961,961,597,597,0,1558,1558,0.0,495,67,0.3177150192554557,0.13535353535353536,961
officehome_convnext_full__split04__seed0,officehome,full,,convnext_full_ft,2,1005,1005,625,625,0,1630,1630,0.0,790,168,0.48466257668711654,0.21265822784810126,1005
officehome_convnext_full__split04__seed0,officehome,full,,convnext_full_ft,3,1024,1024,635,635,0,1659,1659,0.0,687,152,0.4141048824593128,0.22125181950509462,1024
officehome_convnext_full__split04__seed1,officehome,full,,convnext_full_ft,0,526,526,327,327,0,853,853,0.0,316,67,0.3704572098475967,0.2120253164556962,526
officehome_convnext_full__split04__seed1,officehome,full,,convnext_full_ft,1,961,961,597,597,0,1558,1558,0.0,507,82,0.32541720154043646,0.16173570019723865,961
officehome_convnext_full__split04__seed1,officehome,full,,convnext_full_ft,2,1005,1005,625,625,0,1630,1630,0.0,788,165,0.4834355828220859,0.20939086294416243,1005
officehome_convnext_full__split04__seed1,officehome,full,,convnext_full_ft,3,1024,1024,635,635,0,1659,1659,0.0,714,169,0.43037974683544306,0.23669467787114845,1024
officehome_convnext_full__split04__seed2,officehome,full,,convnext_full_ft,0,526,526,327,327,0,853,853,0.0,303,59,0.3552168815943728,0.19471947194719472,526
officehome_convnext_full__split04__seed2,officehome,full,,convnext_full_ft,1,961,961,597,597,0,1558,1558,0.0,505,79,0.32413350449293965,0.15643564356435644,961
officehome_convnext_full__split04__seed2,officehome,full,,convnext_full_ft,2,1005,1005,625,625,0,1630,1630,0.0,789,173,0.4840490797546012,0.21926489226869456,1005
officehome_convnext_full__split04__seed2,officehome,full,,convnext_full_ft,3,1024,1024,635,635,0,1659,1659,0.0,697,154,0.42013261000602775,0.22094691535150646,1024
officehome_convnext_full__split04__seed3,officehome,full,,convnext_full_ft,0,526,526,327,327,0,853,853,0.0,293,54,0.34349355216881594,0.18430034129692832,526
officehome_convnext_full__split04__seed3,officehome,full,,convnext_full_ft,1,961,961,597,597,0,1558,1558,0.0,479,79,0.30744544287548137,0.1649269311064718,961
officehome_convnext_full__split04__seed3,officehome,full,,convnext_full_ft,2,1005,1005,625,625,0,1630,1630,0.0,762,153,0.46748466257668714,0.20078740157480315,1005
officehome_convnext_full__split04__seed3,officehome,full,,convnext_full_ft,3,1024,1024,635,635,0,1659,1659,0.0,680,149,0.4098854731766124,0.21911764705882353,1024
officehome_convnext_full__split04__seed4,officehome,full,,convnext_full_ft,0,526,526,327,327,0,853,853,0.0,314,67,0.36811254396248533,0.21337579617834396,526
officehome_convnext_full__split04__seed4,officehome,full,,convnext_full_ft,1,961,961,597,597,0,1558,1558,0.0,512,81,0.3286264441591784,0.158203125,961
officehome_convnext_full__split04__seed4,officehome,full,,convnext_full_ft,2,1005,1005,625,625,0,1630,1630,0.0,784,162,0.48098159509202454,0.2066326530612245,1005
officehome_convnext_full__split04__seed4,officehome,full,,convnext_full_ft,3,1024,1024,635,635,0,1659,1659,0.0,709,161,0.4273658830620856,0.22708039492242596,1024
officehome_convnext_full__split05__seed0,officehome,full,,convnext_full_ft,0,546,546,340,340,0,886,886,0.0,343,78,0.3871331828442438,0.22740524781341107,546
officehome_convnext_full__split05__seed0,officehome,full,,convnext_full_ft,1,964,964,596,596,0,1560,1560,0.0,643,147,0.41217948717948716,0.2286158631415241,964
officehome_convnext_full__split05__seed0,officehome,full,,convnext_full_ft,2,1006,1006,627,627,0,1633,1633,0.0,835,185,0.511328842620943,0.2215568862275449,1006
officehome_convnext_full__split05__seed0,officehome,full,,convnext_full_ft,3,1016,1016,633,633,0,1649,1649,0.0,778,175,0.47180109157064887,0.2249357326478149,1016
officehome_convnext_full__split05__seed1,officehome,full,,convnext_full_ft,0,546,546,340,340,0,886,886,0.0,321,63,0.3623024830699774,0.19626168224299065,546
officehome_convnext_full__split05__seed1,officehome,full,,convnext_full_ft,1,964,964,596,596,0,1560,1560,0.0,652,145,0.41794871794871796,0.2223926380368098,964
